project,artifact_id,worktree_id,birth_state,lineage_state,first_path,final_path,first_event_index,last_event_index,first_ts_ms,last_ts_ms,first_session,last_session,session_count,reads,mutations,renames,deletes,closed_reason,final_exists,final_tracked,final_state_known,introduced_eligible,content_durability
agentsight,agentsight:a00003715,f2407a7d66d5,left_censored_existing,known,docs/tmp/bootstrap/step-0001-20260719T181243-0700/iter-refine-writing-20260719T191537-0700/round-10-citation-gate.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/iter-refine-writing-20260719T191537-0700/round-10-citation-gate.md,117958,117958,1784519822811,1784519822811,codex:rollout-2026-07-19T20-55-46-019f7daa-6488-7c82-827c-fb9e770df8ec,codex:rollout-2026-07-19T20-55-46-019f7daa-6488-7c82-827c-fb9e770df8ec,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003716,f2407a7d66d5,left_censored_existing,known,docs/tmp/bootstrap/step-0001-20260719T181243-0700/iter-refine-writing-20260719T191537-0700/round-11-meaning-preservation.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/iter-refine-writing-20260719T191537-0700/round-11-meaning-preservation.md,117958,117958,1784519822811,1784519822811,codex:rollout-2026-07-19T20-55-46-019f7daa-6488-7c82-827c-fb9e770df8ec,codex:rollout-2026-07-19T20-55-46-019f7daa-6488-7c82-827c-fb9e770df8ec,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003717,f2407a7d66d5,left_censored_existing,known,docs/tmp/bootstrap/step-0001-20260719T181243-0700/iter-refine-writing-20260719T191537-0700/round-8-terminology-claim-tone.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/iter-refine-writing-20260719T191537-0700/round-8-terminology-claim-tone.md,117958,117958,1784519822811,1784519822811,codex:rollout-2026-07-19T20-55-46-019f7daa-6488-7c82-827c-fb9e770df8ec,codex:rollout-2026-07-19T20-55-46-019f7daa-6488-7c82-827c-fb9e770df8ec,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003718,f2407a7d66d5,left_censored_existing,known,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T183118-0700/annotation-guide.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T183118-0700/annotation-guide.md,117960,117960,1784519845430,1784519845430,codex:rollout-2026-07-19T20-55-46-019f7daa-6488-7c82-827c-fb9e770df8ec,codex:rollout-2026-07-19T20-55-46-019f7daa-6488-7c82-827c-fb9e770df8ec,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003719,f2407a7d66d5,left_censored_existing,known,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T183118-0700/prompt-final-reports.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T183118-0700/prompt-final-reports.md,117961,117961,1784519854609,1784519854609,codex:rollout-2026-07-19T20-55-46-019f7daa-6488-7c82-827c-fb9e770df8ec,codex:rollout-2026-07-19T20-55-46-019f7daa-6488-7c82-827c-fb9e770df8ec,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003720,f2407a7d66d5,left_censored_existing,known,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T183118-0700/prompt-raw.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T183118-0700/prompt-raw.md,117961,117961,1784519854609,1784519854609,codex:rollout-2026-07-19T20-55-46-019f7daa-6488-7c82-827c-fb9e770df8ec,codex:rollout-2026-07-19T20-55-46-019f7daa-6488-7c82-827c-fb9e770df8ec,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003721,f2407a7d66d5,left_censored_existing,known,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T183118-0700/prompt-workspace.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T183118-0700/prompt-workspace.md,117961,117961,1784519854609,1784519854609,codex:rollout-2026-07-19T20-55-46-019f7daa-6488-7c82-827c-fb9e770df8ec,codex:rollout-2026-07-19T20-55-46-019f7daa-6488-7c82-827c-fb9e770df8ec,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003722,f2407a7d66d5,left_censored_existing,known,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T183118-0700/score-preflight.jq,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T183118-0700/score-preflight.jq,117961,117961,1784519854609,1784519854609,codex:rollout-2026-07-19T20-55-46-019f7daa-6488-7c82-827c-fb9e770df8ec,codex:rollout-2026-07-19T20-55-46-019f7daa-6488-7c82-827c-fb9e770df8ec,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003723,b5bc34dabe6a,confirmed_create,known,script/rq3_qwen_semantic_task_stack_eval.py,script/rq3_qwen_semantic_task_stack_eval.py,117972,125096,1784519932459,1784672217449,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,7,46,14,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003724,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-qwen3b-semantic-task-stack-v1/llama-server.log,.agentsight/experiments/rq3-qwen3b-semantic-task-stack-v1/llama-server.log,117993,117993,1784520206567,1784520206567,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00003725,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-qwen3b-semantic-task-stack-v1/preflight/sessions,.agentsight/experiments/rq3-qwen3b-semantic-task-stack-v1/preflight/sessions,117993,117993,1784520206567,1784520206567,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00003726,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-grammar-recurrence-codetracebench-v1/full/target-operations.jsonl,.agentsight/experiments/rq3-grammar-recurrence-codetracebench-v1/full/target-operations.jsonl,118008,118008,1784520465453,1784520465453,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00003727,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-multiresolution-recurrence-v1/full/codetrace/target-operations.jsonl,.agentsight/experiments/rq3-multiresolution-recurrence-v1/full/codetrace/target-operations.jsonl,118009,118009,1784520470699,1784520470699,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,0,0,0,,false,false,true,false,unknown
agentsight,agentsight:a00003728,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-qwen3b-semantic-task-stack-v1/preflight-invalid-json-schema-20260719T210652-0700/sessions,.agentsight/experiments/rq3-qwen3b-semantic-task-stack-v1/preflight-invalid-json-schema-20260719T210652-0700/sessions,118016,118016,1784520560957,1784520560957,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00003729,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-002/preflight-review-prompt.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-002/preflight-review-prompt.md,118019,118019,1784520631201,1784520631201,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003730,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-002/real-preflight.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-002/real-preflight.md,118019,118019,1784520631201,1784520631201,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003731,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-002/preflight-review.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-002/preflight-review.md,118024,118024,1784520728984,1784520728984,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003732,f2407a7d66d5,left_censored_existing,known,docs/tmp/bootstrap/step-0001-20260719T181243-0700/literature-20260719T211048-0700/literature-report.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/literature-20260719T211048-0700/literature-report.md,118051,118327,1784521155082,1784525011754,codex:rollout-2026-07-19T18-34-01-019f7d28-9e15-7b32-a4fb-041046b42aa0,codex:rollout-2026-07-19T22-07-48-019f7dec-57a0-71b1-bcd2-6bdf06ca42cd,2,3,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003733,f2407a7d66d5,left_censored_existing,known,docs/tmp/bootstrap/step-0001-20260719T181243-0700/outer-audit-20260719T205748-0700.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/outer-audit-20260719T205748-0700.md,118051,118055,1784521155082,1784521170053,codex:rollout-2026-07-19T18-34-01-019f7d28-9e15-7b32-a4fb-041046b42aa0,codex:rollout-2026-07-19T18-34-01-019f7d28-9e15-7b32-a4fb-041046b42aa0,1,2,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003734,f2407a7d66d5,left_censored_existing,known,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T211552-0700/plan.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T211552-0700/plan.md,118056,119097,1784521174628,1784531889050,codex:rollout-2026-07-19T18-34-01-019f7d28-9e15-7b32-a4fb-041046b42aa0,codex:rollout-2026-07-19T22-07-48-019f7dec-57a0-71b1-bcd2-6bdf06ca42cd,2,6,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003735,f2407a7d66d5,left_censored_existing,known,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T211552-0700/access-broker.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T211552-0700/access-broker.md,118057,118196,1784521180831,1784523221068,codex:rollout-2026-07-19T18-34-01-019f7d28-9e15-7b32-a4fb-041046b42aa0,codex:rollout-2026-07-19T18-34-01-019f7d28-9e15-7b32-a4fb-041046b42aa0,1,3,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003736,f2407a7d66d5,left_censored_existing,known,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T211552-0700/annotation-and-sampling.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T211552-0700/annotation-and-sampling.md,118057,118195,1784521180831,1784523217064,codex:rollout-2026-07-19T18-34-01-019f7d28-9e15-7b32-a4fb-041046b42aa0,codex:rollout-2026-07-19T18-34-01-019f7d28-9e15-7b32-a4fb-041046b42aa0,1,3,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003737,f2407a7d66d5,left_censored_existing,known,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T211552-0700/view-contract.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T211552-0700/view-contract.md,118057,119097,1784521180831,1784531889050,codex:rollout-2026-07-19T18-34-01-019f7d28-9e15-7b32-a4fb-041046b42aa0,codex:rollout-2026-07-19T22-07-48-019f7dec-57a0-71b1-bcd2-6bdf06ca42cd,2,4,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003738,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-qwen3b-semantic-task-stack-v1/full/inference/sessions,.agentsight/experiments/rq3-qwen3b-semantic-task-stack-v1/full/inference/sessions,118122,118125,1784522144600,1784522167999,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,3,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00003739,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-002/full-run.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-002/full-run.md,118129,120436,1784522276522,1784549684680,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003740,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/experiment-plan.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/experiment-plan.md,118129,121367,1784522276522,1784564421224,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-20T07-51-03-019f8002-505c-7ea3-a73b-c1dfb0c36135,3,6,3,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003741,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/plan-review-1-prompt.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/plan-review-1-prompt.md,118129,118129,1784522276522,1784522276522,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003742,f2407a7d66d5,left_censored_existing,known,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T211552-0700/plan-review.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T211552-0700/plan-review.md,118134,118268,1784522298529,1784524129584,codex:rollout-2026-07-19T18-34-01-019f7d28-9e15-7b32-a4fb-041046b42aa0,codex:rollout-2026-07-19T22-07-48-019f7dec-57a0-71b1-bcd2-6bdf06ca42cd,2,3,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003743,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/plan-review-1.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/plan-review-1.md,118143,118143,1784522437017,1784522437017,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003744,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/plan-review-2-prompt.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/plan-review-2-prompt.md,118143,118145,1784522437017,1784522465831,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003745,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/plan-review-2.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/plan-review-2.md,118164,118164,1784522823530,1784522823530,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003746,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/plan-review-3-prompt.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/plan-review-3-prompt.md,118164,118164,1784522823530,1784522823530,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003747,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/plan-review-3.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/plan-review-3.md,118169,118169,1784522890066,1784522890066,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003748,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/real-preflight.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/real-preflight.md,118188,120436,1784523164250,1784549684680,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003749,f2407a7d66d5,left_censored_existing,known,docs/tmp/bootstrap/step-0001-20260719T181243-0700/estimand-20260719T215859-0700/estimand-report.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/estimand-20260719T215859-0700/estimand-report.md,118258,118267,1784524088054,1784524124776,codex:rollout-2026-07-19T22-07-48-019f7dec-57a0-71b1-bcd2-6bdf06ca42cd,codex:rollout-2026-07-19T22-07-48-019f7dec-57a0-71b1-bcd2-6bdf06ca42cd,1,2,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003750,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/full-run-attempt-1.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/full-run-attempt-1.md,118284,118308,1784524362968,1784524790585,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,2,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003751,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/output-constraint-review-prompt.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/output-constraint-review-prompt.md,118284,118284,1784524362968,1784524362968,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003752,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/output-constraint-rereview-prompt.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/output-constraint-rereview-prompt.md,118308,118308,1784524790585,1784524790585,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003753,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/output-constraint-review.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/output-constraint-review.md,118308,118308,1784524790585,1784524790585,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003754,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/output-constraint-rereview.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/output-constraint-rereview.md,118317,118317,1784524938109,1784524938109,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003755,f2407a7d66d5,left_censored_existing,known,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T220029-0700/target-truth-contract.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T220029-0700/target-truth-contract.md,118321,118460,1784524955953,1784526970807,codex:rollout-2026-07-19T22-07-48-019f7dec-57a0-71b1-bcd2-6bdf06ca42cd,codex:rollout-2026-07-19T22-55-05-019f7e17-a247-7480-bd5c-39536523aa35,2,2,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003756,f2407a7d66d5,left_censored_existing,known,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T220029-0700/evidence-access-contract.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T220029-0700/evidence-access-contract.md,118323,119091,1784524972205,1784531857108,codex:rollout-2026-07-19T22-07-48-019f7dec-57a0-71b1-bcd2-6bdf06ca42cd,codex:rollout-2026-07-19T22-07-48-019f7dec-57a0-71b1-bcd2-6bdf06ca42cd,1,5,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003757,f2407a7d66d5,left_censored_existing,known,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T220029-0700/baseline-contract.md,docs/tmp/bootstrap/step-0001-20260719T181243-0700/experiment-20260719T220029-0700/baseline-contract.md,118324,119091,1784524982248,1784531857108,codex:rollout-2026-07-19T22-07-48-019f7dec-57a0-71b1-bcd2-6bdf06ca42cd,codex:rollout-2026-07-19T22-07-48-019f7dec-57a0-71b1-bcd2-6bdf06ca42cd,1,5,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003758,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/real-preflight-v2.2.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/real-preflight-v2.2.md,118326,118326,1784525001931,1784525001931,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003759,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/full-run-attempt-2.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-003/full-run-attempt-2.md,118428,118428,1784526754285,1784526754285,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003760,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-004/experiment-plan.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-004/experiment-plan.md,118428,119576,1784526754285,1784537591613,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-20T01-50-58-019f7eb8-a6f5-7442-b116-8b55f8ff8acd,2,3,2,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003761,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-004/plan-review-prompt.md,docs/tmp/build-and-evaluate/step-0049-20260719T195559-0700/experiment-004/plan-review-prompt.md,118428,118572,1784526754285,1784527505169,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00003762,b5bc34dabe6a,left_censored_existing,known,docs/visexp/AGENTPPROF_DESIGN.md,docs/visexp/AGENTPPROF_DESIGN.md,118437,118913,1784526830428,1784530435620,codex:rollout-2026-07-19T22-52-30-019f7e15-4172-7991-a03c-9c36dd5000bf,codex:rollout-2026-07-19T22-52-30-019f7e15-4172-7991-a03c-9c36dd5000bf,1,2,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003763,b5bc34dabe6a,left_censored_existing,known,docs/visexp/r215_frontend_renderer_mode_smoke.py,docs/visexp/r215_frontend_renderer_mode_smoke.py,118437,118437,1784526830428,1784526830428,codex:rollout-2026-07-19T22-52-30-019f7e15-4172-7991-a03c-9c36dd5000bf,codex:rollout-2026-07-19T22-52-30-019f7e15-4172-7991-a03c-9c36dd5000bf,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003764,b5bc34dabe6a,left_censored_existing,known,docs/visexp/r216_browser_dom_mode_smoke.py,docs/visexp/r216_browser_dom_mode_smoke.py,118437,118437,1784526830428,1784526830428,codex:rollout-2026-07-19T22-52-30-019f7e15-4172-7991-a03c-9c36dd5000bf,codex:rollout-2026-07-19T22-52-30-019f7e15-4172-7991-a03c-9c36dd5000bf,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00003765,b5bc34dabe6a,left_censored_existing,known,docs/visexp/r217_production_react_display_mode_smoke.py,docs/visexp/r217_production_react_display_mode_smoke.py,118437,118443,1784526830428,1784526875119,codex:rollout-2026-07-19T22-52-30-019f7e15-4172-7991-a03c-9c36dd5000bf,codex:rollout-2026-07-19T22-52-30-019f7e15-4172-7991-a03c-9c36dd5000bf,1,2,0,0,0,,true,true,true,false,unknown
