project,vendor,native_root_session_id,source_stream_id,source_call_id,event_id,status,kind,files,following_actions,next_event_id,following_effect,following_status,high_confidence,source_kind
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_DyYAvoLzmeSdI7RU40zqPGo9,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:16844,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:16845,process,observed,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_PaSespLaKh8vkHGZHPYzhfy1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:16877,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:16878,process,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_aExWN1jpPMVWRgDXWEstxN7b,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:16928,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:16929,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_zx2VP2b8kb4aDD8aP2LiIYkF,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:16939,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:16940,process,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_u8iOHYnTdCu5g8vKa2Jkg6bh,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:16941,ok,read,AGENTS.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:16942,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_LJtIFV2nmCFguWZTx5wkgGRX,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:16987,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:16988,process,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_ePrtjp6jYpqGROW3kd3tOofW,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17000,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17001,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_aQjoVgndA11v1KcumjexL0k3,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17008,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17009,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_JdDuD1dmHpuExceqeSaaN8vG,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17009,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17010,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_UVtpHexnkrKRfeoloZieQKrE,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17010,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17011,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_n2tzbgWB4WFfZaEFQME8R23H,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17012,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17013,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_pYIIj1uFMCgqzPDDm3Qi98pM,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17019,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17020,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_9esuA6v2Aq7hsEO4imvEzLtE,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17050,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17051,network,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_G1IINw4tPKhVrz8HXZmutsLu,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17277,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17278,process,observed,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_wipA4mPPK17ujzcK9se6eOZJ,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17299,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17300,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_SRAN6OAkUbwiQYYTtvbZfA7p,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17391,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17392,process,observed,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_kMOhkektjXxEQaCjk1SDLKHW,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17400,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17401,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_7Ux46u4RmEQ6UMTW3KXnQ69d,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17444,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17445,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_4ApxulFtmQrptKou69tYUOFd,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17493,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17494,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_EY0zpLv69djoZd3Lb9OdDTwK,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17514,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17515,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_oKOqu32E5GVjpYY5N9lWgCB7,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17531,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17532,process,observed,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_z8to0LUdDnRbRyKB6bw6pahi,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17590,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17591,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_64fBgvPZ7fGHWLvF2Fyb8yRN,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17595,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17596,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_9cTNhxOHALWIQgKhsiaacEOF,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17596,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17597,process,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_OeqmMvMNbSvWAQue062F5aa7,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17597,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17598,process,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_a6wxnsL8Y9TIZ30nebJJuWNU,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17598,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17599,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_5kbLJMFA01FK3RQEPmUSDkOg,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17625,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17626,process,observed,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_2ACt6FFsk7s4QHFDmB0wyLpe,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17713,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17714,write,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_0dSKnuB9j7YUhw5rKl6DJYbp,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17715,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17716,process,observed,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_00ziL7Ju5ohjmE5wLzL3Dm3o,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17842,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17843,process,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_jQXN3jgWyMVPU573gWWUnzEL,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17917,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17918,process,observed,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_QrhTiErxtFDS2OH4TSLH3SJl,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17923,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17924,write,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_c5MuaywKZzPUXL00VVD0ICod,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17988,ok,read,AGENTS.md;CLAUDE.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17989,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_cJLnOIgP0HYyYmIbuNL82pxw,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17989,ok,read,CLAUDE.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:17990,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_4fLnncbRxsWqDmOgw1fH2AhP,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18043,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18044,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_0GCZfbWYWqLW3iGGCWxiIIhT,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18044,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18045,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_U8MKXVo0CLG2P4gWd9nMp0hi,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18123,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18124,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_wPc0natMf4fhRc9FIos2eOhg,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18129,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18130,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_ZQdmvd7fHpUN8WeWMLX6JVFp,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18130,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18131,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_BuU69OgzYLWDKFCpSwnovn2F,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18229,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18230,process,observed,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_Kh6r4pQRbKillr6x0tFE7wgd,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18278,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18279,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_sG2bJx1uDCZ5F9JzH3xXByFH,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18279,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18280,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_kOnPX7nv2FjFgnLcDb6j5nEn,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18280,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18281,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_AUsoeuGpOHUXJfueCc5u2be5,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18281,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18282,process,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_3gWudScD4rt3pp7yY5y4YyXq,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18292,ok,read,AGENTS.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18293,process,observed,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_YCshecPy9NPYbER8YyrZl9oi,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18367,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18368,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_TIWxR8eRAECxqRCeKN9zhNgM,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18368,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18369,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_mQy8iC2Po2WFmxpyJZT9Y6vR,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18462,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18463,network,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_2FuEE8d4go8hRlSTvI50yBDS,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18480,ok,read,AGENTS.md;CLAUDE.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18481,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_w5fg1cdxl8MbBuZ7QyfkqeOs,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18481,ok,read,CLAUDE.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18482,process,observed,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_EWw8WwXGesJUBjrfwUyF4keT,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18484,ok,read,CLAUDE.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18485,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_jKMWDb1BKWozO4xt4XaGUvwv,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18561,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18562,process,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_O7d8HYwt6DNMC9lp493ASIU4,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18626,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18627,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_ZxuckCm0bNObXpM8OwWmlHaf,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18627,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18628,process,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_DvRyDDyUm1VHwuHtWZsiJbha,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18639,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18640,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_nESSLgZwiG3k5KMdaDHUSWHl,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18698,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18699,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_KRug6wQtJpMdHC7cyBEkGEz9,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18699,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18700,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_V4pOu6iMyvVms7SLZ4Fsixzb,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18700,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18701,process,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_k6wpHFSnr4NhgMGuwsVfPpgs,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18701,ok,read,AGENTS.md;CLAUDE.md;SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18702,write,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_bY1z04FIxgF0rMgbVqLy9GSD,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18702,ok,mutation,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18703,process,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_vzogY5HVBygtYmsTP90a4hsS,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18703,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18704,write,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_XTJM5xdqeNXtecwjpDm3mOYq,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18735,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18736,process,observed,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_EYXTbftwO8q8wkMdjvh9lRLW,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18743,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18744,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_NL51prpb0S3th8Y0GVj0JSkr,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18750,ok,mutation,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18751,write,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_J5nhuBOO3kwOcine6tPkJu8Q,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18751,ok,mutation,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18752,read,ok,False,
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,a241dfe8e38c5e88,call_ZCGXqAwgsWlS9I1tftHaiZRY,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18752,ok,read,SKILL.md,1,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2:18753,read,ok,False,
