agent,session_id_hash,session_tag,prompt_index,prompt_tag,start_ts_ms,end_ts_ms,duration_ms,duration_s,tool_events,llm_events,end_source,span_stack
codex,9d659187e512,analyze,44,analyze,1781517051348,1781517051919,571,0.571,0,324,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,9d659187e512,analyze,45,review,1781517051919,1781517224873,172954,172.954,43,25,session_last_event,project:agentsight;agent:codex;session:analyze;prompt:review;span:prompt
codex,38d942c66228,review,0,reviewdocs,1781515237029,1781515476133,239104,239.104,23,26,session_last_event,project:agentsight;agent:codex;session:review;prompt:reviewdocs;span:prompt
codex,bb47a0d3213f,branding,0,branding,1781487654060,1781488142347,488287,488.287,57,53,next_prompt,project:agentsight;agent:codex;session:branding;prompt:branding;span:prompt
codex,bb47a0d3213f,branding,1,translate,1781488142347,1781488551566,409219,409.219,0,4,next_prompt,project:agentsight;agent:codex;session:branding;prompt:translate;span:prompt
codex,bb47a0d3213f,branding,2,translate,1781488551566,1781488627514,75948,75.948,0,4,next_prompt,project:agentsight;agent:codex;session:branding;prompt:translate;span:prompt
codex,bb47a0d3213f,branding,3,design,1781488627514,1781488734955,107441,107.441,2,7,next_prompt,project:agentsight;agent:codex;session:branding;prompt:design;span:prompt
codex,bb47a0d3213f,branding,4,design,1781488734955,1781488810140,75185,75.185,7,8,next_prompt,project:agentsight;agent:codex;session:branding;prompt:design;span:prompt
codex,bb47a0d3213f,branding,5,design,1781488810140,1781488936228,126088,126.088,0,7,next_prompt,project:agentsight;agent:codex;session:branding;prompt:design;span:prompt
codex,bb47a0d3213f,branding,6,branding,1781488936228,1781488977529,41301,41.301,6,4,next_prompt,project:agentsight;agent:codex;session:branding;prompt:branding;span:prompt
codex,bb47a0d3213f,branding,7,docs,1781488977529,1781489077706,100177,100.177,13,8,next_prompt,project:agentsight;agent:codex;session:branding;prompt:docs;span:prompt
codex,bb47a0d3213f,branding,8,branding,1781489077706,1781489393885,316179,316.179,16,14,next_prompt,project:agentsight;agent:codex;session:branding;prompt:branding;span:prompt
codex,bb47a0d3213f,branding,9,refactor,1781489393885,1781489754374,360489,360.489,10,11,next_prompt,project:agentsight;agent:codex;session:branding;prompt:refactor;span:prompt
codex,bb47a0d3213f,branding,10,branding,1781489754374,1781489805278,50904,50.904,4,5,next_prompt,project:agentsight;agent:codex;session:branding;prompt:branding;span:prompt
codex,bb47a0d3213f,branding,11,branding,1781489805278,1781490399260,593982,593.982,7,10,next_prompt,project:agentsight;agent:codex;session:branding;prompt:branding;span:prompt
codex,bb47a0d3213f,branding,12,register,1781490399260,1781490466155,66895,66.895,0,4,next_prompt,project:agentsight;agent:codex;session:branding;prompt:register;span:prompt
codex,bb47a0d3213f,branding,13,branding,1781490466155,1781495460017,4993862,4993.862,313,398,next_prompt,project:agentsight;agent:codex;session:branding;prompt:branding;span:prompt
codex,bb47a0d3213f,branding,14,domaincheck,1781495460017,1781496270789,810772,810.772,0,3,next_prompt,project:agentsight;agent:codex;session:branding;prompt:domaincheck;span:prompt
codex,bb47a0d3213f,branding,15,register,1781496270789,1781501609101,5338312,5338.312,0,3,next_prompt,project:agentsight;agent:codex;session:branding;prompt:register;span:prompt
codex,bb47a0d3213f,branding,16,publishing,1781501609101,1781501718015,108914,108.914,0,3,next_prompt,project:agentsight;agent:codex;session:branding;prompt:publishing;span:prompt
codex,bb47a0d3213f,branding,17,design,1781501718015,1781501776660,58645,58.645,2,5,next_prompt,project:agentsight;agent:codex;session:branding;prompt:design;span:prompt
codex,bb47a0d3213f,branding,18,design,1781501776660,1781501812219,35559,35.559,2,5,next_prompt,project:agentsight;agent:codex;session:branding;prompt:design;span:prompt
codex,bb47a0d3213f,branding,19,docs,1781501812219,1781501842039,29820,29.82,3,5,next_prompt,project:agentsight;agent:codex;session:branding;prompt:docs;span:prompt
codex,bb47a0d3213f,branding,20,login,1781501842039,1781501909571,67532,67.532,8,11,next_prompt,project:agentsight;agent:codex;session:branding;prompt:login;span:prompt
codex,bb47a0d3213f,branding,21,setup,1781501909571,1781502527252,617681,617.681,46,71,next_prompt,project:agentsight;agent:codex;session:branding;prompt:setup;span:prompt
codex,bb47a0d3213f,branding,22,refactor,1781502527252,1781505154001,2626749,2626.749,105,124,next_prompt,project:agentsight;agent:codex;session:branding;prompt:refactor;span:prompt
codex,bb47a0d3213f,branding,23,npmpr,1781505154001,1781508296064,3142063,3142.063,47,66,next_prompt,project:agentsight;agent:codex;session:branding;prompt:npmpr;span:prompt
codex,bb47a0d3213f,branding,24,feedback,1781508296064,1781508717436,421372,421.372,21,35,next_prompt,project:agentsight;agent:codex;session:branding;prompt:feedback;span:prompt
codex,bb47a0d3213f,branding,25,refactor,1781508717436,1781513783521,5066085,5066.085,35,49,next_prompt,project:agentsight;agent:codex;session:branding;prompt:refactor;span:prompt
codex,bb47a0d3213f,branding,26,namecheck,1781513783521,1781513996846,213325,213.325,7,8,next_prompt,project:agentsight;agent:codex;session:branding;prompt:namecheck;span:prompt
codex,bb47a0d3213f,branding,27,design,1781513996846,1781514215817,218971,218.971,4,10,next_prompt,project:agentsight;agent:codex;session:branding;prompt:design;span:prompt
codex,bb47a0d3213f,branding,28,searchterm,1781514215817,1781514487511,271694,271.694,3,8,next_prompt,project:agentsight;agent:codex;session:branding;prompt:searchterm;span:prompt
codex,bb47a0d3213f,branding,29,profile,1781514487511,1781514866389,378878,378.878,4,10,session_last_event,project:agentsight;agent:codex;session:branding;prompt:profile;span:prompt
codex,36f97e946177,review,0,review,1781514321128,1781514658698,337570,337.57,41,28,session_last_event,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,7ab4a40437fd,analyze,0,extract,1781495413857,1781495805496,391639,391.639,31,22,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:extract;span:prompt
codex,7ab4a40437fd,analyze,1,refactor,1781495805496,1781496221218,415722,415.722,3,5,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:refactor;span:prompt
codex,7ab4a40437fd,analyze,2,syncsync,1781496221218,1781502587719,6366501,6366.501,26,30,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:syncsync;span:prompt
codex,7ab4a40437fd,analyze,3,syncdir,1781502587719,1781505125727,2538008,2538.008,17,20,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:syncdir;span:prompt
codex,7ab4a40437fd,analyze,4,refactor,1781505125727,1781505366398,240671,240.671,8,13,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:refactor;span:prompt
codex,7ab4a40437fd,analyze,5,analyze,1781505366398,1781505485515,119117,119.117,17,10,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,7ab4a40437fd,analyze,6,analyze,1781505485515,1781513068650,7583135,7583.135,97,114,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,7ab4a40437fd,analyze,7,refactor,1781513068650,1781513839828,771178,771.178,8,13,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:refactor;span:prompt
codex,7ab4a40437fd,analyze,8,foldersetup,1781513839828,1781514400683,560855,560.855,3,5,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:foldersetup;span:prompt
codex,7ab4a40437fd,analyze,9,ossmaint,1781514400683,1781514506776,106093,106.093,5,10,session_last_event,project:agentsight;agent:codex;session:analyze;prompt:ossmaint;span:prompt
codex,efb4fe7082a2,review,0,review,1781511646383,1781512154504,508121,508.121,22,24,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,efb4fe7082a2,review,1,review,1781512154504,1781512242198,87694,87.694,13,13,session_last_event,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,fc209477cd35,review,0,review,1781510367164,1781510628046,260882,260.882,54,29,session_last_event,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,1145207b30e5,review,0,review,1781507556997,1781509597349,2040352,2040.352,56,35,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,1145207b30e5,review,1,review,1781509597349,1781509862675,265326,265.326,39,23,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,1145207b30e5,review,2,review,1781509862675,1781509887803,25128,25.128,4,6,session_last_event,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,f853a59eda23,review,0,docs,1781506509402,1781506823508,314106,314.106,38,35,session_last_event,project:agentsight;agent:codex;session:review;prompt:docs;span:prompt
codex,b0b38572057a,review,0,review,1781504688042,1781505484053,796011,796.011,39,37,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,b0b38572057a,review,1,review,1781505484053,1781505812342,328289,328.289,35,24,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,b0b38572057a,review,2,review,1781505812342,1781505857917,45575,45.575,4,6,session_last_event,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,22ade3893545,review,0,review,1781503121516,1781503657273,535757,535.757,39,26,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,22ade3893545,review,1,review,1781503657273,1781503811832,154559,154.559,17,15,next_prompt,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,22ade3893545,review,2,review,1781503811832,1781503836251,24419,24.419,5,6,session_last_event,project:agentsight;agent:codex;session:review;prompt:review;span:prompt
codex,fd370909d0a5,audit,0,audit,1781501653376,1781502423227,769851,769.851,56,33,next_prompt,project:agentsight;agent:codex;session:audit;prompt:audit;span:prompt
codex,fd370909d0a5,audit,1,audit,1781502423227,1781502531203,107976,107.976,17,10,session_last_event,project:agentsight;agent:codex;session:audit;prompt:audit;span:prompt
codex,ea207a436f8c,analyze,0,trace,1781496803470,1781496803471,1,0.001,0,9,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:trace;span:prompt
codex,ea207a436f8c,analyze,1,impact,1781496803471,1781496803472,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:impact;span:prompt
codex,ea207a436f8c,analyze,2,optimize,1781496803471,1781496803472,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:optimize;span:prompt
codex,ea207a436f8c,analyze,3,research,1781496803471,1781496803472,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:research;span:prompt
codex,ea207a436f8c,analyze,4,evaluate,1781496803472,1781496803473,1,0.001,0,28,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:evaluate;span:prompt
codex,ea207a436f8c,analyze,5,analyze,1781496803473,1781496803474,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,ea207a436f8c,analyze,6,analyze,1781496803473,1781496803474,1,0.001,0,12,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,ea207a436f8c,analyze,7,analyze,1781496803473,1781496803474,1,0.001,0,812,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,ea207a436f8c,analyze,8,design,1781496803474,1781496803478,4,0.004,0,4,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:design;span:prompt
codex,ea207a436f8c,analyze,9,test,1781496803474,1781496803478,4,0.004,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:test;span:prompt
codex,ea207a436f8c,analyze,10,analyze,1781496803474,1781496803478,4,0.004,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,ea207a436f8c,analyze,11,trace,1781496803474,1781496803478,4,0.004,0,52,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:trace;span:prompt
codex,ea207a436f8c,analyze,12,analyze,1781496803478,1781496803479,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,ea207a436f8c,analyze,13,check,1781496803478,1781496803479,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:check;span:prompt
codex,ea207a436f8c,analyze,14,design,1781496803478,1781496803479,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:design;span:prompt
codex,ea207a436f8c,analyze,15,test,1781496803478,1781496803479,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:test;span:prompt
codex,ea207a436f8c,analyze,16,validate,1781496803479,1781496803480,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:validate;span:prompt
codex,ea207a436f8c,analyze,17,analyze,1781496803479,1781496803480,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,ea207a436f8c,analyze,18,example,1781496803479,1781496803480,1,0.001,0,4,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:example;span:prompt
codex,ea207a436f8c,analyze,19,analyze,1781496803480,1781496803481,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,ea207a436f8c,analyze,20,treeify,1781496803480,1781496803481,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:treeify;span:prompt
codex,ea207a436f8c,analyze,21,analyze,1781496803480,1781496803481,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,ea207a436f8c,analyze,22,analyze,1781496803481,1781496803482,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,ea207a436f8c,analyze,23,analyze,1781496803481,1781496803482,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,ea207a436f8c,analyze,24,docs,1781496803481,1781496803482,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:docs;span:prompt
codex,ea207a436f8c,analyze,25,analyze,1781496803482,1781496803483,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,ea207a436f8c,analyze,26,prompt,1781496803483,1781496803484,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:prompt;span:prompt
codex,ea207a436f8c,analyze,27,analyze,1781496803483,1781496803484,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,ea207a436f8c,analyze,28,design,1781496803484,1781496803498,14,0.014,0,423,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:design;span:prompt
codex,ea207a436f8c,analyze,29,trace,1781496803498,1781496803499,1,0.001,0,8,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:trace;span:prompt
codex,ea207a436f8c,analyze,30,branching,1781496803499,1781496803500,1,0.001,0,30,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:branching;span:prompt
codex,ea207a436f8c,analyze,31,refactor,1781496803499,1781496803500,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:refactor;span:prompt
codex,ea207a436f8c,analyze,32,analyze,1781496803499,1781496803500,1,0.001,0,6,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
codex,ea207a436f8c,analyze,33,analyzesess,1781496803500,1781496803502,2,0.002,0,106,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyzesess;span:prompt
codex,ea207a436f8c,analyze,34,review,1781496803502,1781496803503,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:review;span:prompt
codex,ea207a436f8c,analyze,35,analyze,1781496803502,1781496803503,1,0.001,0,3,next_prompt,project:agentsight;agent:codex;session:analyze;prompt:analyze;span:prompt
