project,worktree_id,module,origin_event_id,end_event_id,observed,distance_calls,distance_ms,same_session
agentsight,e58fce112c6e,bpf,9a33b8ac0d17961c,0c11cc684da6a64a,True,5,125613,True
agentsight,e58fce112c6e,script,7c6102ad9cbb7a59,0c11cc684da6a64a,True,14,347529,True
agentsight,e58fce112c6e,.github,93e381ee0cf81c34,a6d8fadb7cb612e8,True,21,541812,True
agentsight,e58fce112c6e,collector,0c11cc684da6a64a,3018bca7256c2dd4,True,7,192414,True
agentsight,e58fce112c6e,repo-root-files,409ff6906fd4b656,8f0e5a9467a4894d,True,108,105946969,True
agentsight,e58fce112c6e,.github,556463e866828326,aaa873d58fe1197d,True,5,117583,True
agentsight,e58fce112c6e,bpf,0c11cc684da6a64a,9966eb94355c720b,True,10,200555,True
agentsight,e58fce112c6e,script,479fdf198b4733fc,0c412289ad0bacdd,True,5,52283,True
agentsight,e58fce112c6e,collector,3018bca7256c2dd4,c1e80f93d80d8da3,True,6,138953,True
agentsight,e58fce112c6e,bpf,b1927dc485eb739d,dcb0e6328c975ef2,True,8,173333,True
agentsight,e58fce112c6e,collector,77a3da107611c5a1,bdc8f433a2e37ddb,True,9,200632,True
agentsight,e58fce112c6e,agent-session,d804185b6638aa32,ec255d27f40c0aac,True,110,5809056,True
agentsight,e58fce112c6e,collector,436724f46a5d3369,3be63b2d1e714f1c,True,5,25050,True
agentsight,e58fce112c6e,script,bde95c3768017969,83f778ad5b1ef023,True,35,452046,True
agentsight,e58fce112c6e,collector,dcfd8fcf7fa25d02,ca07dfc66e2cf730,True,1,53174,True
agentsight,e58fce112c6e,agent-session,f405efacf1993802,a7f75328dcd61037,True,10,144292,True
agentsight,e58fce112c6e,collector,77d940f178d3c081,34dedd9b24e4ce3b,True,2,19998,True
agentsight,e58fce112c6e,agent-session,4dad618235ee381b,585247deaf087450,True,4,88189,True
agentsight,e58fce112c6e,collector,3600c37419d392b0,8237a4d51c91ed29,True,7,253457,True
agentsight,e58fce112c6e,agent-session,6d428cde0dbfbf95,8b2722d8bf8a4636,True,4,120316,True
agentsight,e58fce112c6e,collector,809df5871a5cf421,a5544be83796513e,True,2,7939,True
agentsight,e58fce112c6e,agent-session,a365b2325846dbda,13306658274a4b51,True,3,31196,True
agentsight,e58fce112c6e,collector,41c373c7935527b0,a0fcd65d80738618,True,1,6231,True
agentsight,e58fce112c6e,script,83f778ad5b1ef023,9a8851069e579baa,True,40,619120,True
agentsight,e58fce112c6e,.github,aaa873d58fe1197d,aa7ee770a79162bb,True,81,1234111,True
agentsight,e58fce112c6e,bpf,3125a70d74c1def6,21f53eb1d9d59ddb,True,63,1002479,True
agentsight,e58fce112c6e,script,9a8851069e579baa,530d48babc7c6796,True,2,151559,True
agentsight,e58fce112c6e,collector,b132d103bb7f9442,781c17e41f90d42e,True,4,196896,True
agentsight,e58fce112c6e,agent-session,13306658274a4b51,940243b647c7f194,True,17,347454,True
agentsight,e58fce112c6e,collector,465c3ad29c15baae,dbc2ab08b0098f93,True,1,548598,False
agentsight,e58fce112c6e,script,530d48babc7c6796,685d630844236861,True,7,550010,True
agentsight,e58fce112c6e,collector,92dbdbe19cc78728,6e91902bb1072b25,True,1,2811,False
agentsight,e58fce112c6e,agent-session,940243b647c7f194,75904e67d3fcaac9,True,9,559318,True
agentsight,e58fce112c6e,collector,0bd82603b38fdf2a,9c31ec19a2378d6b,True,1,9,True
agentsight,e58fce112c6e,bpf,21f53eb1d9d59ddb,b7ecef338d667451,True,15,577272,True
agentsight,e58fce112c6e,collector,9c31ec19a2378d6b,3d05040d6c749d68,True,1,1484,False
agentsight,e58fce112c6e,agent-session,75904e67d3fcaac9,75c6c7c5b9788048,True,5,7103,False
agentsight,e58fce112c6e,collector,841769fc3b4c90d9,623423246ee7c064,True,1,2366,False
agentsight,e58fce112c6e,agent-session,75c6c7c5b9788048,584724fc0e967933,True,3,8191,False
agentsight,e58fce112c6e,collector,fa53d32803e6a55f,dd316417aa90895d,True,1,2392,False
agentsight,e58fce112c6e,agent-session,584724fc0e967933,c9181797c302268c,True,2,1753,False
agentsight,e58fce112c6e,script,685d630844236861,4474e20e6479b195,True,18,67622,True
agentsight,e58fce112c6e,.github,aa7ee770a79162bb,952e9b8fa94bdcdb,True,29,652854,True
agentsight,e58fce112c6e,collector,5e6382d0f2c828c9,ca33a53274573967,True,3,120482,True
agentsight,e58fce112c6e,bpf,b7ecef338d667451,669695e89b8d6ac7,True,15,200622,True
agentsight,e58fce112c6e,collector,0f8aa933ef013083,7cdc0f99aafe381c,True,4,110442,True
agentsight,e58fce112c6e,script,4474e20e6479b195,09ee7fd6a9e6299e,True,8,188020,True
agentsight,e58fce112c6e,collector,7cdc0f99aafe381c,2a4f04f5f105a9aa,True,1,7970,True
agentsight,e58fce112c6e,script,09ee7fd6a9e6299e,506288eef5db726d,True,2,90406,True
agentsight,e58fce112c6e,collector,58b3e203c72d1022,a0180243cff24f6e,True,4,134605,True
agentsight,e58fce112c6e,script,611a1aeb34fec273,bff89ac665b0aa78,True,1,79140,True
agentsight,e58fce112c6e,collector,a0180243cff24f6e,59c827d705d80e0b,True,1,243783,True
agentsight,e58fce112c6e,script,bff89ac665b0aa78,2626049848b7ac1b,True,1,190648,True
agentsight,e58fce112c6e,bpf,ad1e180400cb4d02,cc3ac806c33c4ba8,True,12,448931,True
agentsight,e58fce112c6e,collector,59c827d705d80e0b,c19b4022f4bb90f4,True,2,10164,True
agentsight,e58fce112c6e,script,2626049848b7ac1b,e043db0cc60081ee,True,2,10163,True
agentsight,e58fce112c6e,collector,c19b4022f4bb90f4,5958283e77c2e075,True,1,2797407,True
agentsight,e58fce112c6e,agent-session,c9181797c302268c,a20451a3da1423b5,True,24,3447130,False
agentsight,e58fce112c6e,agentpprof,6cfaaec5741ea683,a20451a3da1423b5,True,359,710586503,False
agentsight,e58fce112c6e,agent-session,a20451a3da1423b5,ea38bdc844a2c5e5,True,12,215319,True
agentsight,e58fce112c6e,collector,89a1654c9c98f97f,09cb6c89d4631183,True,1,46953,True
agentsight,e58fce112c6e,agent-session,ea38bdc844a2c5e5,218ed800cb71404f,True,1,5920,True
agentsight,e58fce112c6e,collector,09cb6c89d4631183,22c984fe61331b0d,True,1,5884,True
agentsight,e58fce112c6e,agent-session,218ed800cb71404f,ff229b5b16425582,True,2,8359,True
agentsight,e58fce112c6e,collector,ba941d3d28e5141e,3fc57450443a44d6,True,1,8289,True
agentsight,e58fce112c6e,repo-root-files,8f0e5a9467a4894d,ed4471679da3b660,True,200,48162627,True
agentsight,e58fce112c6e,collector,3bc73e22f05fb08e,937cf2d1e1dac247,True,2,50,True
agentsight,e58fce112c6e,docs,23be6290ed3dc8e3,23c465b7f053b62f,True,291,153980323,True
agentsight,e58fce112c6e,collector,937cf2d1e1dac247,c5b95d398d05e546,True,1,7093,True
agentsight,e58fce112c6e,docs,23c465b7f053b62f,61038de0a1e30ce0,True,1,7060,True
agentsight,e58fce112c6e,collector,c5b95d398d05e546,0d9556521ff28be9,True,2,78656,True
agentsight,e58fce112c6e,repo-root-files,2dda73da093c7aac,0d9556521ff28be9,True,5,85799,True
agentsight,e58fce112c6e,docs,0d9556521ff28be9,0da3f531cbb060f9,True,2,21423,True
agentsight,e58fce112c6e,collector,2c5fb12d81ea424a,5a2c0d84cac5dc29,True,1,163729,True
agentsight,e58fce112c6e,repo-root-files,0d9556521ff28be9,c25538fa928d4a5c,True,4,253293,True
agentsight,e58fce112c6e,docs,0da3f531cbb060f9,5b6ec258eed6a097,True,2,231900,True
agentsight,e58fce112c6e,repo-root-files,c25538fa928d4a5c,facf7abe4703e62b,True,1,18866,True
agentsight,e58fce112c6e,collector,5a2c0d84cac5dc29,c2ae6bc013364f5f,True,3,161405,False
agentsight,e58fce112c6e,bpf,cc3ac806c33c4ba8,90cd88000e88c12d,True,127,46568171,True
agentsight,e58fce112c6e,collector,4280511be326c834,cf270ab771c5c3bb,True,6,35210,False
agentsight,e58fce112c6e,repo-root-files,facf7abe4703e62b,48b678dda09dd244,True,88,1037074,True
agentsight,e58fce112c6e,collector,9707f65f5b184b86,8bc1dc27523e61c3,True,1,54608,True
agentsight,e58fce112c6e,.github,952e9b8fa94bdcdb,9bb197c435ac074e,True,218,48239388,True
agentsight,e58fce112c6e,.github,9bb197c435ac074e,12f6ccd7c586d529,True,1,86884,True
agentsight,e58fce112c6e,script,e043db0cc60081ee,12f6ccd7c586d529,True,199,47717807,True
agentsight,e58fce112c6e,.github,088237ab3f9ef5ca,a402d31f011bf7ce,True,1,16615,True
agentsight,e58fce112c6e,collector,6ee6e1b64239f6d3,e0c4824b01c57ac2,True,4,259472,True
agentsight,e58fce112c6e,.github,a402d31f011bf7ce,a4228ade8f2a287a,True,1,141189,True
agentsight,e58fce112c6e,collector,e0c4824b01c57ac2,26a84591821f423e,True,1,5994,True
agentsight,e58fce112c6e,.github,a4228ade8f2a287a,fadb644102602cfc,True,5,54928,True
agentsight,e58fce112c6e,collector,1132bb183ace5703,e9b75be8a642065b,True,5,158949,False
agentsight,e58fce112c6e,.github,84799882edfabc29,03876a7cbdaef143,True,4,177638,False
agentsight,e58fce112c6e,collector,cc0e5407fead2987,820527d9437cfab5,True,3,46503,False
agentsight,e58fce112c6e,.github,25c5c978caa07de8,a5244bc6d5497c86,True,2,96839,False
agentsight,e58fce112c6e,script,a402d31f011bf7ce,ea78bba0327b103b,True,22,519358,False
agentsight,e58fce112c6e,collector,193f51b55d047063,37f8b1a5e48be0db,True,2,83808,False
agentsight,e58fce112c6e,.github,a5244bc6d5497c86,1708b8b403b4b05b,True,2,970495,False
agentsight,e58fce112c6e,collector,37f8b1a5e48be0db,47be933a86f29579,True,1,44866983,False
agentsight,e58fce112c6e,.github,1708b8b403b4b05b,4ce41ab9980f9279,True,12,44137421,True
agentsight,e58fce112c6e,script,ea78bba0327b103b,90499946964b4d06,True,15,45541303,False
agentsight,e58fce112c6e,.github,4ce41ab9980f9279,ae71d367d9aaa335,True,1,440838,True
agentsight,e58fce112c6e,collector,8e9b112e5179be9c,95b1efaa02460b72,True,3,538839,True
agentsight,e58fce112c6e,agent-session,ff229b5b16425582,5750359f21107da4,True,230,90838071,True
agentsight,e58fce112c6e,collector,7cf4a43604512803,2941b9ebf6743d2e,True,5,13243,True
agentsight,e58fce112c6e,agent-session,d73b1a4791fb38ff,2f874e83ab7648a6,True,5,35770,True
agentsight,e58fce112c6e,collector,99cad92a4b3360c2,9bb2dc49d69f319d,True,3,36888,True
agentsight,e58fce112c6e,agent-session,6d44b1b0bf31c1fe,3fb2aaa46646e119,True,2,42828,True
agentsight,e58fce112c6e,collector,5ac14dbd91db1c41,7df4bced33f03b7e,True,2,36512,True
agentsight,e58fce112c6e,agent-session,ce64e8cbc622fde5,53b2b6b68cf5a1bc,True,3,47247,True
agentsight,e58fce112c6e,collector,908fc4dcff3265b8,01b77f75e0093cf4,True,1,35857,True
agentsight,e58fce112c6e,script,90499946964b4d06,f5286f41d9d153b4,True,32,223460,True
agentsight,e58fce112c6e,collector,bd7572d53c2a21f7,80f8972972ed519f,True,1,29490,True
agentsight,e58fce112c6e,script,f5286f41d9d153b4,91f149221408340d,True,1,54390,True
agentsight,e58fce112c6e,collector,80f8972972ed519f,3c674e5dcb2c7514,True,1,181306,True
agentsight,e58fce112c6e,script,91f149221408340d,3cc969e0a4d9fce0,True,14,162544,True
agentsight,e58fce112c6e,collector,a2d38181f346e979,46317a80159c620c,True,1,16005,False
agentsight,e58fce112c6e,agent-session,53b2b6b68cf5a1bc,ba87e3625a6f28ab,True,22,301071,True
agentsight,e58fce112c6e,collector,46317a80159c620c,3282d43cac6b61ed,True,10,24273,False
agentsight,e58fce112c6e,agent-session,0d2f094435f6f371,507ed93fa5f45ab7,True,4,70875,True
agentsight,e58fce112c6e,collector,4fd8e54b89a71a09,48fe1eae5ae9110a,True,5,48050,False
agentsight,e58fce112c6e,agent-session,d34ab630f63b5f7d,a159b7383918eab3,True,1,24241,True
agentsight,e58fce112c6e,collector,48fe1eae5ae9110a,ec384476d373d0b2,True,1,34439,True
agentsight,e58fce112c6e,script,3cc969e0a4d9fce0,e2e3090211392bef,True,27,258529,True
agentsight,e58fce112c6e,collector,7f28a8339959b719,cd890f6b2aa6bb89,True,4,395186,True
agentsight,e58fce112c6e,agent-session,a159b7383918eab3,c1312ac89c4a6bf2,True,13,496357,True
agentsight,e58fce112c6e,collector,4d19c35326f6f575,f021df5dbe778f98,True,1,50,True
agentsight,e58fce112c6e,script,1447a91c14602fda,f578d5cd2857a1e3,True,6,141031,True
agentsight,e58fce112c6e,collector,f021df5dbe778f98,c9ff67a5f6d1e848,True,1,9707,True
agentsight,e58fce112c6e,agent-session,c1312ac89c4a6bf2,163932205a8b48dc,True,4,9713,True
agentsight,e58fce112c6e,collector,03b927c45a7785ff,2f0facee480732a5,True,1,193,True
agentsight,e58fce112c6e,agent-session,163932205a8b48dc,c62805ed8c11c31b,True,2,12146,True
agentsight,e58fce112c6e,.github,ae71d367d9aaa335,a2cc3c4564a2c16f,True,93,1124254,True
agentsight,e58fce112c6e,collector,7aa047e264e082ea,bb856437a8c64c97,True,2,22713,False
agentsight,e58fce112c6e,repo-root-files,48b678dda09dd244,1b6fc701fad8648f,True,168,47936397,False
agentsight,e58fce112c6e,collector,bb856437a8c64c97,9512ff4de50baaa6,True,1,5975,True
agentsight,e58fce112c6e,agent-session,c62805ed8c11c31b,c00a79ba581b1729,True,4,28843,True
agentsight,e58fce112c6e,collector,9512ff4de50baaa6,273b5a5b691d1a39,True,5,4510,True
agentsight,e58fce112c6e,agent-session,818c96baae2c1617,1889c59e23658988,True,1,4193,True
agentsight,e58fce112c6e,collector,273b5a5b691d1a39,de2e2501facb56ad,True,1,4708,True
agentsight,e58fce112c6e,agent-session,1889c59e23658988,6bace0d7f3ce5a53,True,6,43202,True
agentsight,e58fce112c6e,collector,843447f547da54e0,f70fb3ec371e3f0b,True,1,21214,False
agentsight,e58fce112c6e,agent-session,6bace0d7f3ce5a53,71c455cc4b57572a,True,1,48674,True
agentsight,e58fce112c6e,collector,f70fb3ec371e3f0b,4bf5d83e7e9395a6,True,3,112180,True
agentsight,e58fce112c6e,agent-session,3a00fe83eb87c8f1,995b705f18fe480c,True,1,60081,False
agentsight,e58fce112c6e,collector,4bf5d83e7e9395a6,139c13a7a2b0b742,True,1,14756,True
agentsight,e58fce112c6e,agent-session,995b705f18fe480c,be083c0462cddbc3,True,4,16249,True
agentsight,e58fce112c6e,collector,15c7b6613f46ec82,839b01bf32941539,True,1,10445,True
agentsight,e58fce112c6e,script,f578d5cd2857a1e3,8e62991a30f2a91c,True,41,30551029,False
agentsight,e58fce112c6e,collector,03647235ca317406,42ea870d42f3dde2,True,1,30280678,False
agentsight,e58fce112c6e,agent-session,be083c0462cddbc3,2ce773bd3291d215,True,10,30392412,False
agentsight,e58fce112c6e,.github,a2cc3c4564a2c16f,e73db6cc749cb4ca,True,39,30650364,False
agentsight,e58fce112c6e,script,8e62991a30f2a91c,ffdb3f17dcf85fa4,True,5,1617582,False
agentsight,e58fce112c6e,collector,cf347158b85941bc,fb9084d6ede6aff9,True,3,1545573,False
agentsight,e58fce112c6e,agent-session,2ce773bd3291d215,8a660f10daf2f9c8,True,4,1525235,False
agentsight,e58fce112c6e,collector,ea1e2f5b37fdc22a,0e5a3225c2426d32,True,1,1,True
agentsight,e58fce112c6e,agent-session,8a660f10daf2f9c8,fdc8243f8ab6d43c,True,1,4150,True
agentsight,e58fce112c6e,docs,facf7abe4703e62b,2a739fb972bd19a3,True,303,98349157,False
agentsight,e58fce112c6e,collector,8b7ab01027a88fd9,9e528d3bae3338e8,True,5,134766929,True
agentsight,e58fce112c6e,skills,831c62a7ea2ae8cc,36d2a86a104f8ae2,True,925,1563296819,False
agentsight,e58fce112c6e,collector,2c817e5238c90170,ba138a72f9b286d1,True,9,625931,True
agentsight,e58fce112c6e,script,ffdb3f17dcf85fa4,49f272675360c02c,True,45,135885600,True
agentsight,e58fce112c6e,bpf,3d625bbc2192018c,1138e877da0a00ac,True,293,216468384,True
agentsight,e58fce112c6e,.artifacts,e239d3a5cb59f4c9,ab1ecf8f51ee5f59,True,8,391833,True
agentsight,e58fce112c6e,bpf,1797e9a0346065e3,37143cd0f4497e45,True,1,120783,True
agentsight,e58fce112c6e,collector,dd5433acad25c5a9,2374e9c2572edb4a,True,8,328395,True
agentsight,e58fce112c6e,.artifacts,ab1ecf8f51ee5f59,ffffb5b02f24a595,True,4,341792,True
agentsight,e58fce112c6e,bpf,f92ca2553dead7fb,7bfb7988871c8ff7,True,5,470245,True
agentsight,e58fce112c6e,.github,e73db6cc749cb4ca,5ed6e95d5d432646,True,60,138053648,False
agentsight,e58fce112c6e,skills,c7e16ab6b40e530f,b834e051c81138b6,True,23,1226621,True
agentsight,e58fce112c6e,.artifacts,f318cc8c0758f31c,085d9794dc8dcb48,True,3,237523,True
agentsight,e58fce112c6e,collector,2374e9c2572edb4a,4a0ccc347a1dfbad,True,8,528899,True
agentsight,e58fce112c6e,bpf,7bfb7988871c8ff7,9b290e55b3f85817,True,5,201270,True
agentsight,e58fce112c6e,bpf,9b290e55b3f85817,74c4f85db89d6f78,True,6,63204,True
agentsight,e58fce112c6e,collector,f8bfeee9118d9c3c,2c3eb81fbf603af3,True,1,122115,True
agentsight,e58fce112c6e,.artifacts,085d9794dc8dcb48,45563acc0f3a5d8a,True,22,361242,True
agentsight,e58fce112c6e,collector,d63e783e7679c391,6d99657885d05574,True,1,81906,True
agentsight,e58fce112c6e,bpf,74c4f85db89d6f78,c14c7a50e3003e5d,True,17,308187,True
agentsight,e58fce112c6e,bpf,c14c7a50e3003e5d,8b971d4d70f86078,True,5,26069,True
agentsight,e58fce112c6e,collector,884921022007b93f,884e9f3175c08c1a,True,1,17432,False
agentsight,e58fce112c6e,bpf,8b971d4d70f86078,bba304f1aa7ee854,True,6,45647,True
agentsight,e58fce112c6e,collector,53b1893771409917,af3c6486259dce16,True,1,36481,False
agentsight,e58fce112c6e,.artifacts,45563acc0f3a5d8a,40b6a0e33a40346e,True,26,285468,True
agentsight,e58fce112c6e,bpf,bba304f1aa7ee854,938d33855484053a,True,9,210785,True
agentsight,e58fce112c6e,collector,1ed3b73f47b6b127,5f43a381a1a84a16,True,2,60489,False
agentsight,e58fce112c6e,.artifacts,40b6a0e33a40346e,67821d62e12ddbeb,True,7,195405,True
agentsight,e58fce112c6e,collector,77e226ec8c0b199d,24b2bb271bcc724d,True,1,124741,False
agentsight,e58fce112c6e,.artifacts,67821d62e12ddbeb,79884666eb2c80b2,True,2,133245,True
agentsight,e58fce112c6e,collector,afe5d9e024702607,1b9f4ace9e9ae6d1,True,2,133755,False
agentsight,e58fce112c6e,.artifacts,8b3dbb2d3739d255,149fa1665b4326fc,True,5,258617,True
agentsight,e58fce112c6e,collector,546bdf05265812a4,2fe4c24a7772b0a2,True,2,326516,False
agentsight,e58fce112c6e,bpf,938d33855484053a,358466e638c26ac0,True,22,950489,True
agentsight,e58fce112c6e,skills,b834e051c81138b6,afcb61534bb1e284,True,75,2453961,True
agentsight,e58fce112c6e,.artifacts,ef8f402546eea9c1,60dbbd27eb223912,True,10,1424339,True
agentsight,e58fce112c6e,collector,23177418b3d5e803,4526c654cacc0292,True,10,1587910,False
agentsight,e58fce112c6e,script,49f272675360c02c,4526c654cacc0292,True,99,3943492,True
agentsight,e58fce112c6e,script,4526c654cacc0292,84cce532dc2f258e,True,2,223601,True
agentsight,e58fce112c6e,collector,c25726b5e40533ba,512174a846135e4a,True,1,90495,True
agentsight,e58fce112c6e,agent-session,fdc8243f8ab6d43c,2acb38d47bc1670e,True,146,140178920,True
agentsight,e58fce112c6e,collector,e999bab1f18893ec,48b4a21ed044d8c8,True,2,71745,True
agentsight,e58fce112c6e,bpf,358466e638c26ac0,72c865e9e5a092d1,True,38,2757649,True
agentsight,e58fce112c6e,collector,520b4f715952c96b,49c1cd946804370e,True,1,64330,True
agentsight,e58fce112c6e,repo-root-files,1b6fc701fad8648f,8c37e9f8405cfa20,True,215,173487832,False
agentsight,e58fce112c6e,skills,354b8a54457e4d1a,a0a79564805f54ee,True,36,1822010,True
agentsight,e58fce112c6e,collector,49c1cd946804370e,c1b2b90f7176bcf2,True,4,336797,True
agentsight,e58fce112c6e,.artifacts,be551df089a4183d,f978dd44015ddd9b,True,36,1772623,True
agentsight,e58fce112c6e,skills,1a3b0496c8cd58f4,48d8ed8e487ec697,True,2,134279,True
agentsight,e58fce112c6e,collector,c1b2b90f7176bcf2,6c2bc9dd87bd8ab9,True,2,101664,True
agentsight,e58fce112c6e,.artifacts,f978dd44015ddd9b,d22dc9528d5136e4,True,5,281212,True
agentsight,e58fce112c6e,collector,3067ce675abc8e94,b30b4dfcd5564fd6,True,1,107310,True
agentsight,e58fce112c6e,agent-session,57220571fe91bf8b,0aaa15a1fa854dc0,True,37,1569850,True
agentsight,e58fce112c6e,collector,87c686a037b22039,90aab0269739de76,True,2,43508,True
agentsight,e58fce112c6e,.artifacts,d22dc9528d5136e4,8812809a88fdae19,True,7,173541,True
agentsight,e58fce112c6e,collector,379e32f80e92ec21,e57106ac91ec5981,True,1,178916,True
agentsight,e58fce112c6e,agent-session,ced832ab991af092,873ea0f04f949c33,True,10,242801,True
agentsight,e58fce112c6e,.artifacts,8812809a88fdae19,111bf3ae48e73d46,True,9,162276,True
agentsight,e58fce112c6e,collector,e6acfd7e76d3705a,7ab0da9230a70964,True,8,114068,True
agentsight,e58fce112c6e,.artifacts,f1e2465dc106cb0d,3cb82ca31515fbdf,True,16,314176,True
agentsight,e58fce112c6e,collector,85d9c2da758b5408,8607d11de83e4b0a,True,1,164220,True
agentsight,e58fce112c6e,.artifacts,3cb82ca31515fbdf,11c8c6e95f5e3352,True,7,176711,True
agentsight,e58fce112c6e,agent-session,e37985456d4d929b,a6adb04f825eddf0,True,30,957790,True
agentsight,e58fce112c6e,script,84cce532dc2f258e,2ac2e76fbb28c04f,True,87,2912842,True
agentsight,e58fce112c6e,collector,6b8fc26d3b330660,465b60447a105611,True,4,513798,True
agentsight,e58fce112c6e,repo-root-files,8c37e9f8405cfa20,129e21604ba4e5f6,True,70,6034205,False
agentsight,e58fce112c6e,collector,1b159ba611f32713,e5d57bce84aced8d,True,3,36543371,True
agentsight,e58fce112c6e,agent-session,a6adb04f825eddf0,202ee0453abf407c,True,22,37036514,True
agentsight,e58fce112c6e,collector,656b909611a5dea6,52d3f3004e75dcad,True,2,60438,False
agentsight,e58fce112c6e,agent-session,c67d7f6d178d4783,81ff2a67dce7a5e9,True,9,138235,False
agentsight,e58fce112c6e,collector,5db106cc72d22258,d2c30f38bd6b8271,True,1,37833,True
agentsight,e58fce112c6e,script,c86a3f66622e3770,987329f8c784f29e,True,34,37502089,True
agentsight,e58fce112c6e,collector,5952519675422a3b,2cc64adf862d5e12,True,3,471000,False
agentsight,e58fce112c6e,script,ac7aab07d6f9a96c,2a48622a2b779c9b,True,4,149901,True
agentsight,e58fce112c6e,collector,c87607eb2e3eb1b1,6da6d4907236dcb7,True,1,184,True
agentsight,e58fce112c6e,agent-session,81ff2a67dce7a5e9,6dce645f698a6700,True,11,516235,False
agentsight,e58fce112c6e,collector,6da6d4907236dcb7,8d42fd0561451bd4,True,3,27282,False
agentsight,e58fce112c6e,script,2a48622a2b779c9b,87d099f94c966f7c,True,9,117256,False
agentsight,e58fce112c6e,agent-session,5cc373406f55e7d5,63084fe999321590,True,6,213852,False
agentsight,e58fce112c6e,skills,48d8ed8e487ec697,0339ce578a65553c,True,108,39521934,True
agentsight,e58fce112c6e,collector,b16699b1fe8f2a26,ed747bc3b4ebc565,True,3,33134098,False
agentsight,e58fce112c6e,agent-session,63084fe999321590,b44b171a13452ab7,True,3,33019134,False
agentsight,e58fce112c6e,collector,0539259ef7dec43c,fe67e9eeae925918,True,1,19955,True
agentsight,e58fce112c6e,agent-session,b44b171a13452ab7,6e92d66f30a2dace,True,6,230153,True
agentsight,e58fce112c6e,collector,3c309f15698c9d74,c2f1f7db3ed737e8,True,2,27775,False
agentsight,e58fce112c6e,agent-session,804c395a74ac99e2,f9f4f2d1cc2ee6e3,True,2,146317,False
agentsight,e58fce112c6e,collector,144ad655efbd0bd1,48339591d3e99fd6,True,1,77535,True
agentsight,e58fce112c6e,agent-session,f9f4f2d1cc2ee6e3,d35d007a32f42bfc,True,1,46497,True
agentsight,e58fce112c6e,collector,48339591d3e99fd6,ab9279dcad1ca225,True,1,28354,True
agentsight,e58fce112c6e,.artifacts,11c8c6e95f5e3352,eab414ef174a9c4a,True,75,72021508,True
agentsight,e58fce112c6e,agent-session,d35d007a32f42bfc,986f80339230302f,True,3,294540,False
agentsight,e58fce112c6e,collector,0b01e143a41e7fd7,eaf3fbaa8d92f2a2,True,2,128957,True
agentsight,e58fce112c6e,agent-session,986f80339230302f,e2f3bfbb72a5dc87,True,2,77571,True
agentsight,e58fce112c6e,collector,f9faf23abd3f9439,9aabe86b03bf7aa0,True,3,77298,True
agentsight,e58fce112c6e,agent-session,191ee98ce06adca2,50078761200de84b,True,6,21958,True
agentsight,e58fce112c6e,collector,dc839f2d1b073068,f02644ba33fc7190,True,2,28185,True
agentsight,e58fce112c6e,agent-session,1d5efbb5e5aed065,29f9404f3abcf096,True,1,13975,True
agentsight,e58fce112c6e,.artifacts,eab414ef174a9c4a,3bce957aa21f8566,True,16,124369,True
agentsight,e58fce112c6e,collector,29f9404f3abcf096,c9b464392b832b34,True,2,28798,True
agentsight,e58fce112c6e,agent-session,29f9404f3abcf096,add91e6646487724,True,3,28798,True
agentsight,e58fce112c6e,collector,c9b464392b832b34,399da70e214c384f,True,10,137515,True
agentsight,e58fce112c6e,agent-session,15eb0c79ffa75da6,cd953cfd8f41b6c5,True,5,98222,True
agentsight,e58fce112c6e,collector,8156467cec45e789,f743d458879b50e3,True,4,89658,True
agentsight,e58fce112c6e,.artifacts,b5458d688419942c,94ceb9dca53c999f,True,21,309577,True
agentsight,e58fce112c6e,collector,f743d458879b50e3,019e67508f9e9d07,True,3,221871,True
agentsight,e58fce112c6e,agent-session,bf4122e2f93504bc,aca682b880fe57ab,True,6,258010,True
agentsight,e58fce112c6e,collector,aba2d9ee44243cfd,7f1a20caa125b925,True,5,50085,True
agentsight,e58fce112c6e,agent-session,7f1a20caa125b925,1c85096770723b4b,True,3,12841,True
agentsight,e58fce112c6e,collector,92fcbd0778753abe,701a72d86ad205e7,True,2,6411,True
agentsight,e58fce112c6e,agent-session,ce2ca0553313b101,0b48487bafac2351,True,3,41435,True
agentsight,e58fce112c6e,collector,805354d3605300e5,798f6e56aee4a629,True,3,981,False
agentsight,e58fce112c6e,agent-session,d2d4951cdb407511,a1fbc4d7d854133a,True,1,5193,True
agentsight,e58fce112c6e,collector,798f6e56aee4a629,393ff9472cf8520b,True,1,10685,True
agentsight,e58fce112c6e,agent-session,a1fbc4d7d854133a,a39ed4d85299c38a,True,2,68466,True
agentsight,e58fce112c6e,docs,4540341a89935059,b926917e87fdc3b3,True,367,142412556,False
agentsight,e58fce112c6e,agent-session,6a33cc7a2bd96967,35a3b14c168fedcd,True,1,57535,True
agentsight,e58fce112c6e,collector,a39ed4d85299c38a,35a3b14c168fedcd,True,2,57537,True
agentsight,e58fce112c6e,.artifacts,91d45495563e81ae,4168da81ff36897a,True,29,446690,True
agentsight,e58fce112c6e,collector,612cb28da4dbdcca,0c78f995f0692ab9,True,1,169777,True
agentsight,e58fce112c6e,agent-session,35a3b14c168fedcd,3be97a1623e0224a,True,4,200782,True
agentsight,e58fce112c6e,collector,0c78f995f0692ab9,89c9201061bac0ff,True,1,44,True
agentsight,e58fce112c6e,agent-session,3be97a1623e0224a,1f532a9487adfd71,True,5,43934,True
