project,worktree_id,interval_type,start_event_id,end_event_id,start_action_rank,end_action_rank,action_length,duration_ms,distinct_sessions,mutation_rows,mutated_artifacts,failed_attempts,observed_unknown_attempts,ending_co_observed_mutation_rows
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2454,claude:378f36e6-13b0-454a-9063-6615280ff0a1:26,56550,56650,100,388708,5,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:378f36e6-13b0-454a-9063-6615280ff0a1:26,claude:378f36e6-13b0-454a-9063-6615280ff0a1:27,56650,56651,1,5688,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:378f36e6-13b0-454a-9063-6615280ff0a1:27,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2493,56651,56672,21,154133,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2493,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2574,56672,56766,94,531582,3,0,0,2,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2574,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2575,56766,56767,1,199,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2575,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2578,56767,56770,3,17907,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2578,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2580,56770,56772,2,13310,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2580,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2584,56772,56776,4,11302,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2584,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2585,56776,56777,1,19593,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2585,codex:rollout-2026-07-15T00-25-44-019f64aa-d288-7322-a1a4-c44e8fc4eac1:26,56777,56832,55,202899,4,0,0,3,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T00-25-44-019f64aa-d288-7322-a1a4-c44e8fc4eac1:26,codex:rollout-2026-07-15T00-25-44-019f64aa-d288-7322-a1a4-c44e8fc4eac1:27,56832,56833,1,12,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T00-25-44-019f64aa-d288-7322-a1a4-c44e8fc4eac1:27,codex:rollout-2026-07-15T00-25-44-019f64aa-d288-7322-a1a4-c44e8fc4eac1:28,56833,56834,1,30,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T00-25-44-019f64aa-d288-7322-a1a4-c44e8fc4eac1:28,codex:rollout-2026-07-15T00-25-44-019f64aa-d288-7322-a1a4-c44e8fc4eac1:29,56834,56836,2,5891,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T00-25-44-019f64aa-d288-7322-a1a4-c44e8fc4eac1:29,codex:rollout-2026-07-15T00-25-44-019f64aa-d288-7322-a1a4-c44e8fc4eac1:30,56836,56837,1,2,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T00-25-44-019f64aa-d288-7322-a1a4-c44e8fc4eac1:30,codex:rollout-2026-07-15T00-25-44-019f64aa-d288-7322-a1a4-c44e8fc4eac1:32,56837,56839,2,5494,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T00-25-44-019f64aa-d288-7322-a1a4-c44e8fc4eac1:32,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2619,56839,56901,62,230037,6,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2619,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2620,56901,56902,1,78,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2620,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2625,56902,56909,7,39096,3,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2625,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2626,56909,56910,1,48,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2626,codex:rollout-2026-07-15T00-32-43-019f64b1-36a8-78f0-b0f0-ca53016a888e:30,56910,56960,50,155159,5,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T00-32-43-019f64b1-36a8-78f0-b0f0-ca53016a888e:30,codex:rollout-2026-07-15T00-32-43-019f64b1-36a8-78f0-b0f0-ca53016a888e:31,56960,56961,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T00-32-43-019f64b1-36a8-78f0-b0f0-ca53016a888e:31,codex:rollout-2026-07-15T00-32-43-019f64b1-36a8-78f0-b0f0-ca53016a888e:32,56961,56962,1,30,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T00-32-43-019f64b1-36a8-78f0-b0f0-ca53016a888e:32,codex:rollout-2026-07-15T00-32-43-019f64b1-36a8-78f0-b0f0-ca53016a888e:38,56962,56968,6,20830,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T00-32-43-019f64b1-36a8-78f0-b0f0-ca53016a888e:38,codex:rollout-2026-07-15T00-32-43-019f64b1-36a8-78f0-b0f0-ca53016a888e:40,56968,56970,2,8060,1,0,0,1,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T00-32-43-019f64b1-36a8-78f0-b0f0-ca53016a888e:40,codex:rollout-2026-07-15T00-32-43-019f64b1-36a8-78f0-b0f0-ca53016a888e:41,56970,56971,1,15,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T00-32-43-019f64b1-36a8-78f0-b0f0-ca53016a888e:41,codex:rollout-2026-07-15T00-32-43-019f64b1-36a8-78f0-b0f0-ca53016a888e:42,56971,56972,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T00-32-43-019f64b1-36a8-78f0-b0f0-ca53016a888e:42,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2672,56972,57035,63,422880,5,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2672,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2673,57035,57036,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2673,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2674,57036,57037,1,63,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2674,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2675,57037,57039,2,16888,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2675,codex:rollout-2026-07-15T00-43-51-019f64bb-6848-7063-8dc2-902d90d52f20:23,57039,57085,46,171520,4,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T00-43-51-019f64bb-6848-7063-8dc2-902d90d52f20:23,codex:rollout-2026-07-15T00-43-51-019f64bb-6848-7063-8dc2-902d90d52f20:24,57085,57086,1,5,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T00-43-51-019f64bb-6848-7063-8dc2-902d90d52f20:24,codex:rollout-2026-07-15T00-43-51-019f64bb-6848-7063-8dc2-902d90d52f20:25,57086,57087,1,48,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T00-43-51-019f64bb-6848-7063-8dc2-902d90d52f20:25,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2691,57087,57102,15,71810,4,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2691,claude:9904e362-1f91-4170-8bf4-ea0e83fd7949:11,57102,57108,6,15480,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:9904e362-1f91-4170-8bf4-ea0e83fd7949:11,claude:9904e362-1f91-4170-8bf4-ea0e83fd7949:12,57108,57109,1,6048,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:9904e362-1f91-4170-8bf4-ea0e83fd7949:12,claude:9904e362-1f91-4170-8bf4-ea0e83fd7949:13,57109,57111,2,26189,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:9904e362-1f91-4170-8bf4-ea0e83fd7949:13,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2698,57111,57117,6,33582,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2698,codex:rollout-2026-07-15T00-48-02-019f64bf-3c07-7f23-99ea-e2a219a56ee3:9,57117,57138,21,81182,4,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T00-48-02-019f64bf-3c07-7f23-99ea-e2a219a56ee3:9,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2760,57138,57220,82,528128,3,0,0,2,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2760,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2761,57220,57221,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2761,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2762,57221,57222,1,1,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2762,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2763,57222,57223,1,35,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2763,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2775,57223,57238,15,63615,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2775,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2788,57238,57255,17,114110,2,0,0,2,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2788,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2789,57255,57256,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2789,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2793,57256,57261,5,22675,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2793,codex:rollout-2026-07-15T01-01-59-019f64cc-0323-7512-8494-30dd92d6553c:14,57261,57308,47,121908,4,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T01-01-59-019f64cc-0323-7512-8494-30dd92d6553c:14,codex:rollout-2026-07-15T01-01-59-019f64cc-0323-7512-8494-30dd92d6553c:15,57308,57309,1,2,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T01-01-59-019f64cc-0323-7512-8494-30dd92d6553c:15,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2824,57309,57322,13,26854,3,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2824,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2835,57322,57335,13,42489,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2835,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2836,57335,57336,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2836,codex:rollout-2026-07-15T01-01-59-019f64cc-0323-7512-8494-30dd92d6553c:28,57336,57362,26,55262,3,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T01-01-59-019f64cc-0323-7512-8494-30dd92d6553c:28,codex:rollout-2026-07-15T01-01-59-019f64cc-0323-7512-8494-30dd92d6553c:29,57362,57363,1,3,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T01-01-59-019f64cc-0323-7512-8494-30dd92d6553c:29,claude:16e1e6d7-5369-4a5f-b83a-34f0cf1c11b2:18,57363,57366,3,3754,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:16e1e6d7-5369-4a5f-b83a-34f0cf1c11b2:18,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2866,57366,57397,31,183371,3,2,2,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2866,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2885,57397,57469,72,240922,5,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2885,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2889,57469,57476,7,10718,2,0,0,1,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2889,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2893,57476,57482,6,6944,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2893,codex:rollout-2026-07-15T01-01-59-019f64cc-0323-7512-8494-30dd92d6553c:58,57482,57500,18,46677,5,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T01-01-59-019f64cc-0323-7512-8494-30dd92d6553c:58,codex:rollout-2026-07-15T01-01-59-019f64cc-0323-7512-8494-30dd92d6553c:59,57500,57501,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T01-01-59-019f64cc-0323-7512-8494-30dd92d6553c:59,claude:163580a6-3ea4-4286-b63b-56f10b055491:16,57501,57523,22,100489,5,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:163580a6-3ea4-4286-b63b-56f10b055491:16,claude:163580a6-3ea4-4286-b63b-56f10b055491:17,57523,57524,1,8973,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:163580a6-3ea4-4286-b63b-56f10b055491:17,claude:163580a6-3ea4-4286-b63b-56f10b055491:18,57524,57525,1,6207,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:163580a6-3ea4-4286-b63b-56f10b055491:18,claude:1323a56d-510e-4e16-9df3-fcaf2b66d1d7:20,57525,57572,47,1311674,6,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:1323a56d-510e-4e16-9df3-fcaf2b66d1d7:20,claude:1323a56d-510e-4e16-9df3-fcaf2b66d1d7:24,57572,57578,6,21900,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:1323a56d-510e-4e16-9df3-fcaf2b66d1d7:24,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2952,57578,57634,56,291008,3,0,0,3,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2952,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2953,57634,57635,1,40,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2953,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2962,57635,57649,14,81352,4,0,0,1,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2962,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2963,57649,57650,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2963,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2968,57650,57664,14,26301,6,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2968,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2969,57664,57665,1,5,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2969,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2973,57665,57680,15,16587,7,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2973,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2976,57680,57718,38,25925,10,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2976,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2977,57718,57719,1,23,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2977,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2979,57719,57736,17,12344,7,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:2979,codex:rollout-2026-07-15T01-45-44-019f64f4-0fc8-7092-b6bc-3fa1242ce75e:28,57736,57928,192,144795,20,0,0,1,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T01-45-44-019f64f4-0fc8-7092-b6bc-3fa1242ce75e:28,codex:rollout-2026-07-15T01-45-44-019f64f4-0fc8-7092-b6bc-3fa1242ce75e:29,57928,57929,1,9320,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T01-45-44-019f64f4-0fc8-7092-b6bc-3fa1242ce75e:29,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3020,57929,57986,57,319325,5,2,2,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3020,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3022,57986,57988,2,10288,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3022,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3024,57988,57991,3,15331,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3024,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3039,57991,58013,22,61914,3,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3039,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3040,58013,58014,1,1,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3040,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3043,58014,58019,5,12039,3,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3043,codex:rollout-2026-07-15T02-04-59-019f6505-b217-73a1-9ddb-0e472b35e87b:13,58019,58214,195,690689,9,1,1,1,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T02-04-59-019f6505-b217-73a1-9ddb-0e472b35e87b:13,codex:rollout-2026-07-15T02-04-59-019f6505-b217-73a1-9ddb-0e472b35e87b:14,58214,58215,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T02-04-59-019f6505-b217-73a1-9ddb-0e472b35e87b:14,codex:rollout-2026-07-15T02-04-59-019f6505-b217-73a1-9ddb-0e472b35e87b:17,58215,58218,3,5400,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T02-04-59-019f6505-b217-73a1-9ddb-0e472b35e87b:17,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3217,58218,58671,453,6688561,22,0,0,2,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3217,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3224,58671,58680,9,59678,3,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3224,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3235,58680,58694,14,72137,2,0,0,1,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3235,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3236,58694,58695,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-09T19-10-24-019f49ca-54e7-7a91-82e7-a52b53cfd456:3236,codex:rollout-2026-07-15T04-00-59-019f656f-e20e-7d22-aa3d-dd9c22873074:20,58695,58743,48,124107,5,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T04-00-59-019f656f-e20e-7d22-aa3d-dd9c22873074:20,codex:rollout-2026-07-15T04-00-59-019f656f-e20e-7d22-aa3d-dd9c22873074:26,58743,58749,6,13091,1,0,0,2,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T04-00-59-019f656f-e20e-7d22-aa3d-dd9c22873074:26,codex:rollout-2026-07-15T04-00-59-019f656f-e20e-7d22-aa3d-dd9c22873074:27,58749,58750,1,24,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T04-00-59-019f656f-e20e-7d22-aa3d-dd9c22873074:27,codex:rollout-2026-07-15T04-00-59-019f656f-e20e-7d22-aa3d-dd9c22873074:28,58750,58751,1,27,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T04-00-59-019f656f-e20e-7d22-aa3d-dd9c22873074:28,codex:rollout-2026-07-15T04-00-59-019f656f-e20e-7d22-aa3d-dd9c22873074:30,58751,58754,3,15495,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T04-00-59-019f656f-e20e-7d22-aa3d-dd9c22873074:30,codex:rollout-2026-07-15T04-00-59-019f656f-e20e-7d22-aa3d-dd9c22873074:31,58754,58755,1,1,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T04-00-59-019f656f-e20e-7d22-aa3d-dd9c22873074:31,codex:rollout-2026-07-15T04-00-59-019f656f-e20e-7d22-aa3d-dd9c22873074:32,58755,58758,3,6453,3,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T04-00-59-019f656f-e20e-7d22-aa3d-dd9c22873074:32,claude:8dd8ee29-df71-4b85-a0b7-5e1b86d4bbcd:10,58758,58768,10,64394,3,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:8dd8ee29-df71-4b85-a0b7-5e1b86d4bbcd:10,codex:rollout-2026-07-15T04-15-48-019f657d-756c-77e2-b1c1-8dfabaa8325e:38,58768,58963,195,848782,7,0,0,6,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T04-15-48-019f657d-756c-77e2-b1c1-8dfabaa8325e:38,codex:rollout-2026-07-15T04-15-48-019f657d-756c-77e2-b1c1-8dfabaa8325e:39,58963,58964,1,1,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T04-15-48-019f657d-756c-77e2-b1c1-8dfabaa8325e:39,codex:rollout-2026-07-15T04-15-48-019f657d-756c-77e2-b1c1-8dfabaa8325e:40,58964,58965,1,49,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-07-15T04-15-48-019f657d-756c-77e2-b1c1-8dfabaa8325e:40,claude:94c52fd5-5a57-4584-bf83-a78b4d22068f:15,58965,58991,26,97749,4,0,0,0,0,0
