corpus,stratum,cluster_id,row_id,tool_calls,shell_calls,shell_share,path_calls,path_transitions,local_path_transitions,same_path_transitions,same_module_only_transitions,cross_module_transitions,path_locality_share,module_return_calls,module_return_call_share,path_instances,reused_path_instances,path_reuse_share,path_read_instances,repeated_path_read_instances,repeat_path_read_share,top_path_share,unique_target_paths,top_path_excess,late_path_reread_delta
openswe,sweagent/qwen35_122b,effector__effector-1071,1d724b00-d91b-4815-9235-55d64ee09608,127,89,0.7007874015748031,124,123,86,54,32,37,0.6991869918699187,40,0.3225806451612903,165,117,0.7090909090909091,129,89,0.689922480620155,0.16363636363636364,48,0.1428030303030303,0.16426082628173222
openswe,sweagent/qwen35_122b,metal3-io__baremetal-operator-1184,2b29daa4-3f8e-4bf6-bcdb-dab3043b7b09,143,118,0.8251748251748252,135,134,108,82,26,26,0.8059701492537313,31,0.22962962962962963,191,133,0.6963350785340314,178,121,0.6797752808988764,0.29842931937172773,58,0.2811879400613829,0.0
openswe,sweagent/qwen35_122b,rust-lang__rust-bindgen-2591,a5f8e890-5c37-4213-9c39-724aa8888bb3,147,127,0.8639455782312925,115,114,65,49,16,49,0.5701754385964912,49,0.4260869565217391,195,141,0.7230769230769231,158,109,0.689873417721519,0.11282051282051282,54,0.0943019943019943,0.13924528301886785
openswe,sweagent/qwen35_122b,sage__carbon-6790,ad2e7710-4ee8-431c-b968-3e1b7393c52a,136,105,0.7720588235294118,108,107,79,38,41,28,0.7383177570093458,39,0.3611111111111111,237,148,0.6244725738396625,222,133,0.5990990990990991,0.05907172995780591,89,0.04783577490162613,0.15410146989094353
openswe,sweagent/qwen35_122b,jhipster__generator-jhipster-9044,aff92243-7dc7-4e2f-9945-5323d50a4aae,90,70,0.7777777777777778,79,78,44,21,23,34,0.5641025641025641,35,0.4430379746835443,122,89,0.7295081967213115,112,81,0.7232142857142857,0.11475409836065574,33,0.08445106805762544,0.2416666666666667
openswe,sweagent/qwen35_122b,interledger__web-monetization-extension-91,ac816856-8bb1-407b-a8e2-853448ee47e7,151,106,0.7019867549668874,122,121,98,30,68,23,0.8099173553719008,31,0.2540983606557377,203,122,0.6009852216748769,172,93,0.5406976744186046,0.06403940886699508,81,0.0516937298546494,0.1255411255411255
openswe,sweagent/qwen35_122b,dmitrysoshnikov__regexp-tree-153,66df5625-5586-42ba-bed4-22ef277879ea,127,104,0.8188976377952756,112,111,74,49,25,37,0.6666666666666666,42,0.375,151,120,0.7947019867549668,87,59,0.6781609195402298,0.31125827814569534,31,0.2790002136295663,0.31666666666666665
openswe,sweagent/qwen35_122b,mdx-js__mdx-analyzer-387,eb8a5aef-695c-4faf-9183-73d10129dcfe,111,78,0.7027027027027027,105,104,87,46,41,17,0.8365384615384616,32,0.3047619047619048,177,121,0.6836158192090396,144,95,0.6597222222222222,0.13559322033898305,56,0.1177360774818402,-0.036422646952758764
openswe,sweagent/qwen35_122b,fermyon__spin-1169,a7516009-c19a-4840-9e7b-f01789ac4492,161,96,0.5962732919254659,103,102,83,55,28,19,0.8137254901960784,16,0.1553398058252427,128,86,0.671875,86,44,0.5116279069767442,0.1796875,42,0.1558779761904762,-0.08653846153846156
openswe,sweagent/qwen35_122b,ponder-sh__ponder-1333,aa8c5e1c-4dba-4bfd-ba7b-943744fa81c5,188,160,0.851063829787234,166,165,137,73,64,28,0.8303030303030303,58,0.3493975903614458,276,190,0.6884057971014492,233,155,0.6652360515021459,0.15217391304347827,86,0.1405460060667341,0.2657786885245902
openswe,sweagent/qwen35_122b,eslint__eslint-10924,ce37458e-d21c-495d-963b-b37162b48d2a,195,114,0.5846153846153846,188,187,131,112,19,56,0.7005347593582888,78,0.4148936170212766,303,250,0.8250825082508251,217,166,0.7649769585253456,0.33993399339933994,53,0.32106606887103806,0.3508771929824561
openswe,sweagent/qwen35_122b,gakonst__ethers-rs-1365,89828cd4-ce26-403e-b05a-7e97f604e309,164,146,0.8902439024390244,134,133,117,56,61,16,0.8796992481203008,27,0.20149253731343283,172,133,0.7732558139534884,163,124,0.7607361963190185,0.2441860465116279,39,0.21854502087060226,0.13076923076923075
openswe,sweagent/qwen35_122b,stfc__psyclone-1894,d5940db9-c627-4908-864f-f0c8037e1d42,133,107,0.8045112781954887,93,92,73,33,40,19,0.7934782608695652,26,0.27956989247311825,129,92,0.7131782945736435,100,68,0.68,0.13178294573643412,37,0.10475591870940709,-0.08333333333333326
openswe,sweagent/qwen35_122b,alteryx__evalml-4220,7f6878ad-8bc6-46ca-854f-ea8264a1f3a6,112,88,0.7857142857142857,79,78,53,35,18,25,0.6794871794871795,30,0.379746835443038,121,96,0.7933884297520661,99,77,0.7777777777777778,0.1487603305785124,25,0.10876033057851239,-0.04826958105646628
openswe,sweagent/qwen35_122b,fairwindsops__pluto-545,2f67fd65-c862-4d6a-ace3-4a80027875d3,118,91,0.7711864406779662,110,109,63,36,27,46,0.5779816513761468,50,0.45454545454545453,179,119,0.664804469273743,157,98,0.6242038216560509,0.11173184357541899,60,0.09506517690875232,0.5
openswe,sweagent/qwen35_122b,keats__tera-426,c4cd8a3a-64f8-4d5e-b237-788a73fd0b81,173,123,0.7109826589595376,123,122,100,74,26,22,0.819672131147541,27,0.21951219512195122,180,137,0.7611111111111111,147,105,0.7142857142857143,0.12222222222222222,43,0.09896640826873385,0.018831168831168865
openswe,sweagent/qwen35_122b,mgechev__revive-623,7e20fd80-4e38-4c39-89b8-2ddeec324bb7,131,116,0.8854961832061069,113,112,59,49,10,53,0.5267857142857143,52,0.46017699115044247,195,118,0.6051282051282051,150,78,0.52,0.15384615384615385,77,0.14085914085914086,-0.01324740422484788
openswe,sweagent/qwen35_122b,openmined__pysyft-392,a2424a10-7980-4fff-98e8-311953743c8f,104,76,0.7307692307692307,90,89,63,43,20,26,0.7078651685393258,26,0.28888888888888886,116,94,0.8103448275862069,83,67,0.8072289156626506,0.23275862068965517,22,0.18730407523510972,-0.04842342342342343
openswe,sweagent/qwen35_122b,railwayapp__nixpacks-766,f3332d82-848c-4b78-8577-5ce06c62537b,151,116,0.7682119205298014,130,129,79,41,38,50,0.6124031007751938,54,0.4153846153846154,231,159,0.6883116883116883,205,133,0.6487804878048781,0.09090909090909091,72,0.07702020202020202,0.07558733401430029
openswe,sweagent/qwen35_122b,grafana__grafana-plugin-sdk-go-830,722236bb-1439-4f5a-a1ca-9fffe918b0e1,163,141,0.8650306748466258,161,160,114,75,39,46,0.7125,72,0.4472049689440994,303,215,0.7095709570957096,209,140,0.6698564593301436,0.0891089108910891,88,0.07774527452745274,-0.0028099754127151044
openswe,sweagent/qwen35_122b,aws__aws-sdk-js-2325,a3bca973-fd9d-4972-adbf-70aa8b4a4302,184,152,0.8260869565217391,165,164,104,88,16,60,0.6341463414634146,66,0.4,198,178,0.898989898989899,171,151,0.8830409356725146,0.4444444444444444,20,0.39444444444444443,0.17553908355795145
openswe,sweagent/qwen35_122b,hetznercloud__hcloud-go-45,8b4b9e9b-73c6-411d-8a97-f821d3f10ae5,129,92,0.7131782945736435,118,117,94,49,45,23,0.8034188034188035,25,0.211864406779661,149,106,0.7114093959731543,97,67,0.6907216494845361,0.1610738255033557,43,0.13781801154986734,0.3730434782608695
openswe,sweagent/qwen35_122b,zitadel__oidc-557,7dadb558-acdd-4e1a-88a2-9cf832fd6ae0,166,104,0.6265060240963856,158,157,131,60,71,26,0.8343949044585988,37,0.23417721518987342,244,150,0.6147540983606558,193,104,0.538860103626943,0.06967213114754098,94,0.05903383327520055,0.05627118644067797
openswe,sweagent/qwen35_122b,rust-analyzer__rust-analyzer-7677,761ee47b-34fa-4de7-9b88-afe8db1e352f,151,121,0.8013245033112583,122,121,88,55,33,33,0.7272727272727273,36,0.29508196721311475,188,138,0.7340425531914894,172,123,0.7151162790697675,0.14893617021276595,50,0.12893617021276596,-0.24561403508771928
openswe,sweagent/qwen35_122b,flekschas__regl-scatterplot-208,d0633099-38c6-487b-9c63-0f9351248b43,160,90,0.5625,147,146,128,104,24,18,0.8767123287671232,16,0.10884353741496598,161,131,0.8136645962732919,138,110,0.7971014492753623,0.6770186335403726,30,0.6436853002070393,0.09019607843137256
openswe,sweagent/qwen35_122b,cosmwasm__cosmwasm-972,0192f01c-b45d-4394-b941-35382b0723b9,123,73,0.5934959349593496,92,91,78,45,33,13,0.8571428571428571,16,0.17391304347826086,143,94,0.6573426573426573,111,63,0.5675675675675675,0.08391608391608392,49,0.0635079206507778,0.16903409090909088
openswe,sweagent/qwen35_122b,xgcm__xgcm-515,7c7c2f7d-daef-4690-a536-76122ad8e534,153,107,0.6993464052287581,118,117,75,60,15,42,0.6410256410256411,39,0.3305084745762712,147,124,0.8435374149659864,79,69,0.8734177215189873,0.29931972789115646,23,0.2558414670215913,-0.005291005291005235
openswe,sweagent/qwen35_122b,aquasecurity__tfsec-870,2ee3cdc9-b108-43bf-b99e-a65f7152099e,156,131,0.8397435897435898,148,147,82,52,30,65,0.5578231292517006,70,0.47297297297297297,222,128,0.5765765765765766,206,114,0.5533980582524272,0.11711711711711711,94,0.10647881924477669,0.027989252127183173
openswe,sweagent/qwen35_122b,clap-rs__clap-1710,3280a0ad-c8c6-4575-b71e-7c9cff02c996,140,115,0.8214285714285714,109,108,70,39,31,38,0.6481481481481481,35,0.3211009174311927,127,80,0.6299212598425197,112,68,0.6071428571428571,0.2440944881889764,47,0.22281789244429553,-0.10869565217391308
openswe,sweagent/qwen35_122b,networknt__json-schema-validator-1147,467d411e-1fca-426e-97f9-8381caf8de4a,112,93,0.8303571428571429,80,79,43,29,14,36,0.5443037974683544,42,0.525,259,165,0.637065637065637,229,139,0.6069868995633187,0.08108108108108109,94,0.07044278320874066,0.3088141025641026
openswe,sweagent/qwen35_122b,go-sprout__sprout-94,8f705380-7c41-4f0c-b712-ceff22942940,82,56,0.6829268292682927,75,74,49,27,22,25,0.6621621621621622,32,0.4266666666666667,128,81,0.6328125,101,56,0.5544554455445545,0.1875,47,0.16622340425531915,0.3082336382828993
openswe,sweagent/qwen35_122b,pennylaneai__pennylane-6821,17461a88-1f10-4a5d-b0c8-b92f46b890e1,100,68,0.68,79,78,46,33,13,32,0.5897435897435898,31,0.3924050632911392,94,67,0.7127659574468085,60,41,0.6833333333333333,0.19148936170212766,27,0.15445232466509062,0.12043010752688166
openswe,sweagent/qwen35_122b,sveltejs__kit-5047,20c7471e-4b7c-4955-9948-652d967ed397,153,137,0.8954248366013072,112,111,94,45,49,17,0.8468468468468469,30,0.26785714285714285,172,102,0.5930232558139535,157,91,0.5796178343949044,0.09883720930232558,70,0.08455149501661129,-0.14258373205741626
openswe,sweagent/qwen35_122b,vuejs__composition-api-760,5303da8a-bf8c-4f6a-a00e-3362241fa507,176,138,0.7840909090909091,116,115,63,45,18,52,0.5478260869565217,49,0.4224137931034483,151,101,0.6688741721854304,105,57,0.5428571428571428,0.11920529801324503,50,0.09920529801324503,0.5396825396825398
openswe,sweagent/qwen35_122b,google__wire-220,be7ff893-88cf-4f40-ba08-8fff5592e32f,131,108,0.8244274809160306,114,113,93,70,23,20,0.8230088495575221,35,0.30701754385964913,224,166,0.7410714285714286,181,124,0.6850828729281768,0.15625,58,0.13900862068965517,0.06643356643356635
openswe,sweagent/qwen35_122b,apache__dubbo-go-hessian2-256,1b3c11ff-f16e-45af-bbe8-1a9bb2b3a7b4,145,116,0.8,135,134,93,65,28,41,0.6940298507462687,53,0.3925925925925926,205,156,0.7609756097560976,139,95,0.6834532374100719,0.13170731707317074,49,0.11129915380786462,0.06477166821994407
openswe,sweagent/qwen35_122b,swc-project__swc-5363,39977790-a0c9-41f4-a3cb-1fa72f77a256,177,144,0.8135593220338984,110,109,76,37,39,33,0.6972477064220184,38,0.34545454545454546,171,123,0.7192982456140351,148,105,0.7094594594594594,0.16374269005847952,48,0.14290935672514618,0.308641975308642
openswe,sweagent/qwen35_122b,sveltejs__kit-7588,754e047a-ffaf-4999-bf64-e28e9640358d,135,93,0.6888888888888889,128,127,119,70,49,8,0.937007874015748,21,0.1640625,181,144,0.7955801104972375,159,126,0.7924528301886793,0.3149171270718232,37,0.28789010004479615,0.09924812030075181
openswe,sweagent/qwen35_122b,rust-lang__rust-analyzer-14580,841196bc-8947-4cab-8b83-c128bfc4103e,141,111,0.7872340425531915,112,111,92,57,35,19,0.8288288288288288,32,0.2857142857142857,157,116,0.7388535031847133,127,91,0.7165354330708661,0.3630573248407643,41,0.33866708093832526,0.29601518026565465
openswe,sweagent/qwen35_122b,inovex__scrumlr.io-1972,e8e860d5-73e5-45c9-ac37-75ecc3456864,133,110,0.8270676691729323,128,127,86,39,47,41,0.6771653543307087,56,0.4375,273,204,0.7472527472527473,256,189,0.73828125,0.15018315018315018,69,0.13569039655996176,0.1277061855670103
openswe,sweagent/qwen35_122b,narwhals-dev__narwhals-1430,ef05498b-62af-4181-af2f-487e65ce668e,106,80,0.7547169811320755,87,86,52,24,28,34,0.6046511627906976,33,0.3793103448275862,106,65,0.6132075471698113,63,30,0.47619047619047616,0.10377358490566038,41,0.07938334100322136,0.20486111111111116
openswe,sweagent/qwen35_122b,ota-meshi__eslint-plugin-regexp-482,063fb226-4d19-4cbf-8914-123f54733c80,131,91,0.6946564885496184,110,109,61,41,20,48,0.5596330275229358,50,0.45454545454545453,164,107,0.6524390243902439,137,80,0.583941605839416,0.12804878048780488,57,0.11050492083868207,-0.18018018018018012
openswe,sweagent/qwen35_122b,joshuakgoldberg__create-typescript-app-2117,06ca279b-7835-4ba1-8c4e-7a759b106216,162,148,0.9135802469135802,142,141,111,90,21,30,0.7872340425531915,51,0.3591549295774648,326,225,0.6901840490797546,278,184,0.6618705035971223,0.1411042944785276,101,0.1312033043795177,0.41989589358010404
openswe,sweagent/qwen35_122b,kroxylicious__kroxylicious-1708,ef0dd41a-2102-4f94-b1ef-eabe57104648,188,154,0.8191489361702128,148,147,82,45,37,65,0.5578231292517006,68,0.4594594594594595,255,164,0.6431372549019608,211,136,0.6445497630331753,0.10196078431372549,91,0.0909717733247145,0.1829865361077112
openswe,sweagent/qwen35_122b,amaranth-lang__amaranth-981,0c47b5b7-6475-4bca-9de8-b364aadcedab,136,104,0.7647058823529411,109,108,64,58,6,44,0.5925925925925926,42,0.3853211009174312,133,103,0.7744360902255639,104,78,0.75,0.2857142857142857,30,0.2523809523809524,-0.09625668449197855
openswe,sweagent/qwen35_122b,metallb__metallb-2337,bfcd3cbe-100e-4272-b93f-7338808444b2,121,87,0.71900826446281,77,76,48,28,20,28,0.631578947368421,31,0.4025974025974026,116,64,0.5517241379310345,86,41,0.47674418604651164,0.14655172413793102,52,0.12732095490716178,0.44102564102564107
openswe,sweagent/qwen35_122b,ashleygwilliams__wasm-pack-105,8fbdcdf8-665e-4014-a468-b15229e90058,184,161,0.875,81,80,53,20,33,27,0.6625,32,0.3950617283950617,133,88,0.6616541353383458,98,54,0.5510204081632653,0.09022556390977443,45,0.0680033416875522,0.11737089201877926
