project,session_id,vendor,n_prefix,observed_prefix_calls,complete_prefix,previous_session_id,previous_vendor,predecessor_available,unique_worktree,gap_hours,gap_bin,instruction_calls,instruction_share,root_readme_calls,root_readme_share,git_strict_calls,git_strict_share,git_broad_calls,git_broad_share,prior_reread_calls,prior_reread_share,prior_mutation_reread_calls,prior_mutation_reread_share,orientation_calls,orientation_share,narrow_calls,narrow_share,extended_calls,extended_share,broad_calls,broad_share
agentsight,claude:878ab9bc-1683-4ae0-bbf3-a32c837fe563,claude,10,10,True,claude:e6dda655-f7b3-4385-ac58-f9a511e3804c,claude,True,True,9.138106666666667,6–24h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:878ab9bc-1683-4ae0-bbf3-a32c837fe563,claude,20,20,True,claude:e6dda655-f7b3-4385-ac58-f9a511e3804c,claude,True,True,9.138106666666667,6–24h,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,2,0.1
agentsight,claude:378f36e6-13b0-454a-9063-6615280ff0a1,claude,5,5,True,claude:e6dda655-f7b3-4385-ac58-f9a511e3804c,claude,True,True,9.170803333333334,6–24h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:378f36e6-13b0-454a-9063-6615280ff0a1,claude,10,10,True,claude:e6dda655-f7b3-4385-ac58-f9a511e3804c,claude,True,True,9.170803333333334,6–24h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,claude:378f36e6-13b0-454a-9063-6615280ff0a1,claude,20,20,True,claude:e6dda655-f7b3-4385-ac58-f9a511e3804c,claude,True,True,9.170803333333334,6–24h,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,codex:019f64a4-0558-73a0-9f7b-c3d59480236c,codex,5,5,True,,,False,False,,,0,0.0,0,0.0,2,0.4,2,0.4,0,0.0,0,0.0,1,0.2,2,0.4,2,0.4,2,0.4
agentsight,codex:019f64a4-0558-73a0-9f7b-c3d59480236c,codex,10,10,True,,,False,False,,,0,0.0,0,0.0,3,0.3,3,0.3,0,0.0,0,0.0,1,0.1,3,0.3,3,0.3,3,0.3
agentsight,codex:019f64a4-0558-73a0-9f7b-c3d59480236c,codex,20,20,True,,,False,False,,,0,0.0,0,0.0,3,0.15,3,0.15,0,0.0,0,0.0,1,0.05,3,0.15,3,0.15,3,0.15
agentsight,claude:7479c1f1-334d-4283-bd99-ae2656c399fb,claude,5,5,True,claude:378f36e6-13b0-454a-9063-6615280ff0a1,claude,True,True,0.2512738888888889,<1h,0,0.0,0,0.0,1,0.2,4,0.8,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,4,0.8
agentsight,claude:7479c1f1-334d-4283-bd99-ae2656c399fb,claude,10,10,True,claude:378f36e6-13b0-454a-9063-6615280ff0a1,claude,True,True,0.2512738888888889,<1h,0,0.0,0,0.0,1,0.1,4,0.4,1,0.1,0,0.0,0,0.0,1,0.1,2,0.2,5,0.5
agentsight,claude:7479c1f1-334d-4283-bd99-ae2656c399fb,claude,20,15,False,claude:378f36e6-13b0-454a-9063-6615280ff0a1,claude,True,True,0.2512738888888889,<1h,0,0.0,0,0.0,1,0.06666666666666667,4,0.26666666666666666,1,0.06666666666666667,0,0.0,1,0.06666666666666667,1,0.06666666666666667,2,0.13333333333333333,6,0.4
agentsight,claude:3e5557cb-4232-45b8-9d22-87696dc6fec1,claude,5,5,True,claude:7479c1f1-334d-4283-bd99-ae2656c399fb,claude,True,True,0.0747125,<1h,0,0.0,0,0.0,1,0.2,3,0.6,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,3,0.6
agentsight,claude:3e5557cb-4232-45b8-9d22-87696dc6fec1,claude,10,10,True,claude:7479c1f1-334d-4283-bd99-ae2656c399fb,claude,True,True,0.0747125,<1h,0,0.0,0,0.0,1,0.1,3,0.3,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1,3,0.3
agentsight,claude:3e5557cb-4232-45b8-9d22-87696dc6fec1,claude,20,20,True,claude:7479c1f1-334d-4283-bd99-ae2656c399fb,claude,True,True,0.0747125,<1h,0,0.0,0,0.0,2,0.1,4,0.2,1,0.05,0,0.0,0,0.0,2,0.1,3,0.15,5,0.25
agentsight,claude:9904e362-1f91-4170-8bf4-ea0e83fd7949,claude,5,5,True,claude:3e5557cb-4232-45b8-9d22-87696dc6fec1,claude,True,True,0.09050805555555555,<1h,0,0.0,0,0.0,1,0.2,2,0.4,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,2,0.4
agentsight,claude:9904e362-1f91-4170-8bf4-ea0e83fd7949,claude,10,10,True,claude:3e5557cb-4232-45b8-9d22-87696dc6fec1,claude,True,True,0.09050805555555555,<1h,0,0.0,0,0.0,1,0.1,3,0.3,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1,3,0.3
agentsight,claude:9904e362-1f91-4170-8bf4-ea0e83fd7949,claude,20,14,False,claude:3e5557cb-4232-45b8-9d22-87696dc6fec1,claude,True,True,0.09050805555555555,<1h,0,0.0,0,0.0,1,0.07142857142857142,3,0.21428571428571427,0,0.0,0,0.0,0,0.0,1,0.07142857142857142,1,0.07142857142857142,3,0.21428571428571427
agentsight,claude:78870634-d8bb-48ae-8e24-209fb01702de,claude,5,5,True,claude:9904e362-1f91-4170-8bf4-ea0e83fd7949,claude,True,True,0.025114722222222222,<1h,0,0.0,0,0.0,1,0.2,2,0.4,2,0.4,0,0.0,0,0.0,1,0.2,3,0.6,4,0.8
agentsight,claude:78870634-d8bb-48ae-8e24-209fb01702de,claude,10,10,True,claude:9904e362-1f91-4170-8bf4-ea0e83fd7949,claude,True,True,0.025114722222222222,<1h,0,0.0,0,0.0,1,0.1,2,0.2,4,0.4,0,0.0,0,0.0,1,0.1,5,0.5,6,0.6
agentsight,claude:78870634-d8bb-48ae-8e24-209fb01702de,claude,20,10,False,claude:9904e362-1f91-4170-8bf4-ea0e83fd7949,claude,True,True,0.025114722222222222,<1h,0,0.0,0,0.0,1,0.1,2,0.2,4,0.4,0,0.0,0,0.0,1,0.1,5,0.5,6,0.6
agentsight,claude:16e1e6d7-5369-4a5f-b83a-34f0cf1c11b2,claude,5,5,True,claude:78870634-d8bb-48ae-8e24-209fb01702de,claude,True,True,0.20057277777777777,<1h,0,0.0,0,0.0,2,0.4,3,0.6,0,0.0,0,0.0,0,0.0,2,0.4,2,0.4,3,0.6
agentsight,claude:16e1e6d7-5369-4a5f-b83a-34f0cf1c11b2,claude,10,10,True,claude:78870634-d8bb-48ae-8e24-209fb01702de,claude,True,True,0.20057277777777777,<1h,0,0.0,0,0.0,2,0.2,3,0.3,0,0.0,0,0.0,0,0.0,2,0.2,2,0.2,3,0.3
agentsight,claude:16e1e6d7-5369-4a5f-b83a-34f0cf1c11b2,claude,20,20,True,claude:78870634-d8bb-48ae-8e24-209fb01702de,claude,True,True,0.20057277777777777,<1h,0,0.0,0,0.0,2,0.1,3,0.15,0,0.0,0,0.0,0,0.0,2,0.1,2,0.1,3,0.15
agentsight,claude:f3f45902-f7f5-40a8-b15d-f73a0e401dd8,claude,5,5,True,claude:16e1e6d7-5369-4a5f-b83a-34f0cf1c11b2,claude,True,True,0.033140555555555555,<1h,0,0.0,0,0.0,1,0.2,2,0.4,1,0.2,1,0.2,0,0.0,1,0.2,2,0.4,3,0.6
agentsight,claude:f3f45902-f7f5-40a8-b15d-f73a0e401dd8,claude,10,10,True,claude:16e1e6d7-5369-4a5f-b83a-34f0cf1c11b2,claude,True,True,0.033140555555555555,<1h,0,0.0,0,0.0,1,0.1,2,0.2,2,0.2,2,0.2,0,0.0,1,0.1,3,0.3,4,0.4
agentsight,claude:f3f45902-f7f5-40a8-b15d-f73a0e401dd8,claude,20,20,True,claude:16e1e6d7-5369-4a5f-b83a-34f0cf1c11b2,claude,True,True,0.033140555555555555,<1h,0,0.0,0,0.0,1,0.05,3,0.15,4,0.2,3,0.15,0,0.0,1,0.05,5,0.25,7,0.35
agentsight,claude:163580a6-3ea4-4286-b63b-56f10b055491,claude,5,5,True,claude:f3f45902-f7f5-40a8-b15d-f73a0e401dd8,claude,True,True,0.033718333333333336,<1h,0,0.0,0,0.0,1,0.2,2,0.4,1,0.2,0,0.0,0,0.0,1,0.2,2,0.4,3,0.6
agentsight,claude:163580a6-3ea4-4286-b63b-56f10b055491,claude,10,10,True,claude:f3f45902-f7f5-40a8-b15d-f73a0e401dd8,claude,True,True,0.033718333333333336,<1h,0,0.0,0,0.0,1,0.1,2,0.2,4,0.4,0,0.0,0,0.0,1,0.1,5,0.5,6,0.6
agentsight,claude:163580a6-3ea4-4286-b63b-56f10b055491,claude,20,20,True,claude:f3f45902-f7f5-40a8-b15d-f73a0e401dd8,claude,True,True,0.033718333333333336,<1h,0,0.0,0,0.0,1,0.05,2,0.1,6,0.3,0,0.0,0,0.0,1,0.05,7,0.35,8,0.4
agentsight,claude:1323a56d-510e-4e16-9df3-fcaf2b66d1d7,claude,5,5,True,claude:163580a6-3ea4-4286-b63b-56f10b055491,claude,True,True,0.3240563888888889,<1h,0,0.0,0,0.0,1,0.2,3,0.6,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,3,0.6
agentsight,claude:1323a56d-510e-4e16-9df3-fcaf2b66d1d7,claude,10,10,True,claude:163580a6-3ea4-4286-b63b-56f10b055491,claude,True,True,0.3240563888888889,<1h,0,0.0,0,0.0,1,0.1,3,0.3,4,0.4,0,0.0,0,0.0,1,0.1,5,0.5,7,0.7
agentsight,claude:1323a56d-510e-4e16-9df3-fcaf2b66d1d7,claude,20,20,True,claude:163580a6-3ea4-4286-b63b-56f10b055491,claude,True,True,0.3240563888888889,<1h,0,0.0,0,0.0,1,0.05,3,0.15,7,0.35,0,0.0,0,0.0,1,0.05,8,0.4,10,0.5
agentsight,claude:53206356-96b1-4ecc-8b6c-c6de60a39649,claude,5,3,False,claude:1323a56d-510e-4e16-9df3-fcaf2b66d1d7,claude,True,True,0.13677638888888888,<1h,0,0.0,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,2,0.6666666666666666
agentsight,claude:53206356-96b1-4ecc-8b6c-c6de60a39649,claude,10,3,False,claude:1323a56d-510e-4e16-9df3-fcaf2b66d1d7,claude,True,True,0.13677638888888888,<1h,0,0.0,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,2,0.6666666666666666
agentsight,claude:53206356-96b1-4ecc-8b6c-c6de60a39649,claude,20,3,False,claude:1323a56d-510e-4e16-9df3-fcaf2b66d1d7,claude,True,True,0.13677638888888888,<1h,0,0.0,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,2,0.6666666666666666
agentsight,codex:019f64f7-17c8-7813-bd75-4c34d0633798,codex,5,5,True,,,False,False,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,codex:019f64f7-17c8-7813-bd75-4c34d0633798,codex,10,10,True,,,False,False,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
agentsight,codex:019f64f7-17c8-7813-bd75-4c34d0633798,codex,20,20,True,,,False,False,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,1,0.05
agentsight,claude:a3a60c41-d923-474c-935e-01deb5fc2095,claude,5,5,True,claude:878ab9bc-1683-4ae0-bbf3-a32c837fe563,claude,True,True,2.080725,1–6h,0,0.0,0,0.0,1,0.2,3,0.6,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,3,0.6
agentsight,claude:a3a60c41-d923-474c-935e-01deb5fc2095,claude,10,10,True,claude:878ab9bc-1683-4ae0-bbf3-a32c837fe563,claude,True,True,2.080725,1–6h,0,0.0,0,0.0,1,0.1,7,0.7,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1,7,0.7
agentsight,claude:a3a60c41-d923-474c-935e-01deb5fc2095,claude,20,11,False,claude:878ab9bc-1683-4ae0-bbf3-a32c837fe563,claude,True,True,2.080725,1–6h,0,0.0,0,0.0,1,0.09090909090909091,8,0.7272727272727273,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,1,0.09090909090909091,8,0.7272727272727273
agentsight,claude:8dd8ee29-df71-4b85-a0b7-5e1b86d4bbcd,claude,5,5,True,claude:a3a60c41-d923-474c-935e-01deb5fc2095,claude,True,True,0.12645583333333332,<1h,0,0.0,0,0.0,1,0.2,2,0.4,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,2,0.4
agentsight,claude:8dd8ee29-df71-4b85-a0b7-5e1b86d4bbcd,claude,10,10,True,claude:a3a60c41-d923-474c-935e-01deb5fc2095,claude,True,True,0.12645583333333332,<1h,0,0.0,0,0.0,1,0.1,2,0.2,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1,2,0.2
agentsight,claude:8dd8ee29-df71-4b85-a0b7-5e1b86d4bbcd,claude,20,15,False,claude:a3a60c41-d923-474c-935e-01deb5fc2095,claude,True,True,0.12645583333333332,<1h,0,0.0,0,0.0,1,0.06666666666666667,4,0.26666666666666666,0,0.0,0,0.0,0,0.0,1,0.06666666666666667,1,0.06666666666666667,4,0.26666666666666666
agentsight,claude:94c52fd5-5a57-4584-bf83-a78b4d22068f,claude,5,5,True,claude:8dd8ee29-df71-4b85-a0b7-5e1b86d4bbcd,claude,True,True,0.19511194444444444,<1h,0,0.0,0,0.0,1,0.2,4,0.8,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,4,0.8
agentsight,claude:94c52fd5-5a57-4584-bf83-a78b4d22068f,claude,10,10,True,claude:8dd8ee29-df71-4b85-a0b7-5e1b86d4bbcd,claude,True,True,0.19511194444444444,<1h,0,0.0,0,0.0,1,0.1,6,0.6,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1,6,0.6
agentsight,claude:94c52fd5-5a57-4584-bf83-a78b4d22068f,claude,20,20,True,claude:8dd8ee29-df71-4b85-a0b7-5e1b86d4bbcd,claude,True,True,0.19511194444444444,<1h,0,0.0,0,0.0,1,0.05,7,0.35,0,0.0,0,0.0,0,0.0,1,0.05,1,0.05,7,0.35
agentsight,claude:deadb9dc-0247-4eb1-a26e-dcf1d5b19f04,claude,5,5,True,claude:94c52fd5-5a57-4584-bf83-a78b4d22068f,claude,True,True,0.021152777777777777,<1h,0,0.0,0,0.0,1,0.2,3,0.6,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,3,0.6
agentsight,claude:deadb9dc-0247-4eb1-a26e-dcf1d5b19f04,claude,10,10,True,claude:94c52fd5-5a57-4584-bf83-a78b4d22068f,claude,True,True,0.021152777777777777,<1h,0,0.0,0,0.0,1,0.1,6,0.6,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1,6,0.6
agentsight,claude:deadb9dc-0247-4eb1-a26e-dcf1d5b19f04,claude,20,20,True,claude:94c52fd5-5a57-4584-bf83-a78b4d22068f,claude,True,True,0.021152777777777777,<1h,0,0.0,0,0.0,1,0.05,7,0.35,0,0.0,0,0.0,0,0.0,1,0.05,1,0.05,7,0.35
agentsight,claude:cc380ed1-7def-420b-957a-c8d36a2ea865,claude,5,5,True,claude:94c52fd5-5a57-4584-bf83-a78b4d22068f,claude,True,True,0.12165666666666666,<1h,0,0.0,0,0.0,1,0.2,4,0.8,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,4,0.8
agentsight,claude:cc380ed1-7def-420b-957a-c8d36a2ea865,claude,10,10,True,claude:94c52fd5-5a57-4584-bf83-a78b4d22068f,claude,True,True,0.12165666666666666,<1h,0,0.0,0,0.0,1,0.1,6,0.6,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1,6,0.6
agentsight,claude:cc380ed1-7def-420b-957a-c8d36a2ea865,claude,20,20,True,claude:94c52fd5-5a57-4584-bf83-a78b4d22068f,claude,True,True,0.12165666666666666,<1h,0,0.0,0,0.0,2,0.1,7,0.35,0,0.0,0,0.0,0,0.0,2,0.1,2,0.1,7,0.35
agentsight,claude:d38b4cbd-c273-4461-8cc8-dd848d07a0db,claude,5,5,True,claude:deadb9dc-0247-4eb1-a26e-dcf1d5b19f04,claude,True,True,0.050909166666666665,<1h,0,0.0,0,0.0,1,0.2,2,0.4,1,0.2,0,0.0,0,0.0,1,0.2,2,0.4,3,0.6
agentsight,claude:d38b4cbd-c273-4461-8cc8-dd848d07a0db,claude,10,10,True,claude:deadb9dc-0247-4eb1-a26e-dcf1d5b19f04,claude,True,True,0.050909166666666665,<1h,0,0.0,0,0.0,1,0.1,5,0.5,1,0.1,0,0.0,0,0.0,1,0.1,2,0.2,6,0.6
agentsight,claude:d38b4cbd-c273-4461-8cc8-dd848d07a0db,claude,20,20,True,claude:deadb9dc-0247-4eb1-a26e-dcf1d5b19f04,claude,True,True,0.050909166666666665,<1h,0,0.0,0,0.0,1,0.05,5,0.25,2,0.1,0,0.0,1,0.05,1,0.05,3,0.15,8,0.4
agentsight,claude:8cd015b8-f383-4912-9244-bd2abb108091,claude,5,5,True,claude:d38b4cbd-c273-4461-8cc8-dd848d07a0db,claude,True,True,0.040640555555555555,<1h,0,0.0,0,0.0,1,0.2,4,0.8,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,4,0.8
agentsight,claude:8cd015b8-f383-4912-9244-bd2abb108091,claude,10,10,True,claude:d38b4cbd-c273-4461-8cc8-dd848d07a0db,claude,True,True,0.040640555555555555,<1h,0,0.0,0,0.0,1,0.1,6,0.6,1,0.1,0,0.0,0,0.0,1,0.1,2,0.2,7,0.7
agentsight,claude:8cd015b8-f383-4912-9244-bd2abb108091,claude,20,20,True,claude:d38b4cbd-c273-4461-8cc8-dd848d07a0db,claude,True,True,0.040640555555555555,<1h,0,0.0,0,0.0,1,0.05,7,0.35,2,0.1,0,0.0,0,0.0,1,0.05,3,0.15,9,0.45
agentsight,claude:137cb0e6-113b-48ff-a38b-1c9458d064d8,claude,5,5,True,claude:8cd015b8-f383-4912-9244-bd2abb108091,claude,True,True,0.2036725,<1h,0,0.0,0,0.0,1,0.2,2,0.4,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,2,0.4
agentsight,claude:137cb0e6-113b-48ff-a38b-1c9458d064d8,claude,10,10,True,claude:8cd015b8-f383-4912-9244-bd2abb108091,claude,True,True,0.2036725,<1h,0,0.0,0,0.0,1,0.1,2,0.2,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1,2,0.2
agentsight,claude:137cb0e6-113b-48ff-a38b-1c9458d064d8,claude,20,17,False,claude:8cd015b8-f383-4912-9244-bd2abb108091,claude,True,True,0.2036725,<1h,0,0.0,0,0.0,1,0.058823529411764705,3,0.17647058823529413,0,0.0,0,0.0,2,0.11764705882352941,1,0.058823529411764705,1,0.058823529411764705,5,0.29411764705882354
agentsight,claude:6ab099a0-b14f-48ea-b7d2-e992487773b4,claude,5,5,True,claude:137cb0e6-113b-48ff-a38b-1c9458d064d8,claude,True,True,0.13208027777777778,<1h,0,0.0,0,0.0,2,0.4,5,1.0,0,0.0,0,0.0,0,0.0,2,0.4,2,0.4,5,1.0
agentsight,claude:6ab099a0-b14f-48ea-b7d2-e992487773b4,claude,10,9,False,claude:137cb0e6-113b-48ff-a38b-1c9458d064d8,claude,True,True,0.13208027777777778,<1h,0,0.0,0,0.0,2,0.2222222222222222,7,0.7777777777777778,0,0.0,0,0.0,0,0.0,2,0.2222222222222222,2,0.2222222222222222,7,0.7777777777777778
agentsight,claude:6ab099a0-b14f-48ea-b7d2-e992487773b4,claude,20,9,False,claude:137cb0e6-113b-48ff-a38b-1c9458d064d8,claude,True,True,0.13208027777777778,<1h,0,0.0,0,0.0,2,0.2222222222222222,7,0.7777777777777778,0,0.0,0,0.0,0,0.0,2,0.2222222222222222,2,0.2222222222222222,7,0.7777777777777778
agentsight,claude:72581272-4b2f-4fca-bed7-e2cf69313763,claude,5,5,True,claude:6ab099a0-b14f-48ea-b7d2-e992487773b4,claude,True,True,0.14677305555555556,<1h,0,0.0,0,0.0,1,0.2,2,0.4,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,2,0.4
agentsight,claude:72581272-4b2f-4fca-bed7-e2cf69313763,claude,10,10,True,claude:6ab099a0-b14f-48ea-b7d2-e992487773b4,claude,True,True,0.14677305555555556,<1h,0,0.0,0,0.0,3,0.3,4,0.4,0,0.0,0,0.0,1,0.1,3,0.3,3,0.3,5,0.5
agentsight,claude:72581272-4b2f-4fca-bed7-e2cf69313763,claude,20,19,False,claude:6ab099a0-b14f-48ea-b7d2-e992487773b4,claude,True,True,0.14677305555555556,<1h,0,0.0,0,0.0,3,0.15789473684210525,4,0.21052631578947367,0,0.0,0,0.0,2,0.10526315789473684,3,0.15789473684210525,3,0.15789473684210525,6,0.3157894736842105
agentsight,claude:1736f349-4dfb-4161-83f8-1eb722e5d7cb,claude,5,5,True,claude:72581272-4b2f-4fca-bed7-e2cf69313763,claude,True,True,0.03971277777777778,<1h,0,0.0,0,0.0,1,0.2,4,0.8,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,4,0.8
agentsight,claude:1736f349-4dfb-4161-83f8-1eb722e5d7cb,claude,10,10,True,claude:72581272-4b2f-4fca-bed7-e2cf69313763,claude,True,True,0.03971277777777778,<1h,0,0.0,0,0.0,1,0.1,4,0.4,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1,4,0.4
agentsight,claude:1736f349-4dfb-4161-83f8-1eb722e5d7cb,claude,20,18,False,claude:72581272-4b2f-4fca-bed7-e2cf69313763,claude,True,True,0.03971277777777778,<1h,0,0.0,0,0.0,2,0.1111111111111111,7,0.3888888888888889,0,0.0,0,0.0,1,0.05555555555555555,2,0.1111111111111111,2,0.1111111111111111,8,0.4444444444444444
agentsight,claude:b9521da2-49ca-494d-ba08-8192371d0e18,claude,5,5,True,claude:1736f349-4dfb-4161-83f8-1eb722e5d7cb,claude,True,True,0.04024472222222222,<1h,0,0.0,0,0.0,1,0.2,2,0.4,2,0.4,0,0.0,1,0.2,1,0.2,3,0.6,5,1.0
agentsight,claude:b9521da2-49ca-494d-ba08-8192371d0e18,claude,10,10,True,claude:1736f349-4dfb-4161-83f8-1eb722e5d7cb,claude,True,True,0.04024472222222222,<1h,0,0.0,0,0.0,1,0.1,3,0.3,5,0.5,0,0.0,1,0.1,1,0.1,6,0.6,8,0.8
agentsight,claude:b9521da2-49ca-494d-ba08-8192371d0e18,claude,20,14,False,claude:1736f349-4dfb-4161-83f8-1eb722e5d7cb,claude,True,True,0.04024472222222222,<1h,0,0.0,0,0.0,1,0.07142857142857142,3,0.21428571428571427,5,0.35714285714285715,0,0.0,1,0.07142857142857142,1,0.07142857142857142,6,0.42857142857142855,8,0.5714285714285714
agentsight,claude:f79857ab-a5ac-4d20-9b16-72aefb7b4188,claude,5,5,True,claude:b9521da2-49ca-494d-ba08-8192371d0e18,claude,True,True,0.2461738888888889,<1h,0,0.0,0,0.0,1,0.2,2,0.4,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,2,0.4
agentsight,claude:f79857ab-a5ac-4d20-9b16-72aefb7b4188,claude,10,10,True,claude:b9521da2-49ca-494d-ba08-8192371d0e18,claude,True,True,0.2461738888888889,<1h,0,0.0,0,0.0,1,0.1,2,0.2,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1,2,0.2
agentsight,claude:f79857ab-a5ac-4d20-9b16-72aefb7b4188,claude,20,14,False,claude:b9521da2-49ca-494d-ba08-8192371d0e18,claude,True,True,0.2461738888888889,<1h,0,0.0,0,0.0,1,0.07142857142857142,2,0.14285714285714285,0,0.0,0,0.0,0,0.0,1,0.07142857142857142,1,0.07142857142857142,2,0.14285714285714285
agentsight,claude:74436578-6b32-4732-905f-d2be55807319,claude,5,5,True,claude:f79857ab-a5ac-4d20-9b16-72aefb7b4188,claude,True,True,0.057085555555555556,<1h,0,0.0,0,0.0,1,0.2,2,0.4,3,0.6,0,0.0,0,0.0,1,0.2,4,0.8,5,1.0
agentsight,claude:74436578-6b32-4732-905f-d2be55807319,claude,10,9,False,claude:f79857ab-a5ac-4d20-9b16-72aefb7b4188,claude,True,True,0.057085555555555556,<1h,0,0.0,0,0.0,1,0.1111111111111111,2,0.2222222222222222,4,0.4444444444444444,0,0.0,0,0.0,1,0.1111111111111111,5,0.5555555555555556,6,0.6666666666666666
agentsight,claude:74436578-6b32-4732-905f-d2be55807319,claude,20,9,False,claude:f79857ab-a5ac-4d20-9b16-72aefb7b4188,claude,True,True,0.057085555555555556,<1h,0,0.0,0,0.0,1,0.1111111111111111,2,0.2222222222222222,4,0.4444444444444444,0,0.0,0,0.0,1,0.1111111111111111,5,0.5555555555555556,6,0.6666666666666666
agentsight,claude:bd11ab0e-38ac-4f35-93bc-e22ac0d9182b,claude,5,5,True,claude:74436578-6b32-4732-905f-d2be55807319,claude,True,True,9.9086775,6–24h,0,0.0,0,0.0,1,0.2,5,1.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,5,1.0
agentsight,claude:bd11ab0e-38ac-4f35-93bc-e22ac0d9182b,claude,10,10,True,claude:74436578-6b32-4732-905f-d2be55807319,claude,True,True,9.9086775,6–24h,0,0.0,0,0.0,1,0.1,8,0.8,0,0.0,0,0.0,1,0.1,1,0.1,1,0.1,9,0.9
agentsight,claude:bd11ab0e-38ac-4f35-93bc-e22ac0d9182b,claude,20,10,False,claude:74436578-6b32-4732-905f-d2be55807319,claude,True,True,9.9086775,6–24h,0,0.0,0,0.0,1,0.1,8,0.8,0,0.0,0,0.0,1,0.1,1,0.1,1,0.1,9,0.9
agentsight,claude:e47df244-ced0-4085-bbb0-46871621b5d8,claude,5,5,True,claude:74436578-6b32-4732-905f-d2be55807319,claude,True,True,9.908815,6–24h,0,0.0,0,0.0,1,0.2,4,0.8,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,4,0.8
agentsight,claude:e47df244-ced0-4085-bbb0-46871621b5d8,claude,10,10,True,claude:74436578-6b32-4732-905f-d2be55807319,claude,True,True,9.908815,6–24h,0,0.0,0,0.0,1,0.1,7,0.7,1,0.1,0,0.0,0,0.0,1,0.1,2,0.2,8,0.8
agentsight,claude:e47df244-ced0-4085-bbb0-46871621b5d8,claude,20,12,False,claude:74436578-6b32-4732-905f-d2be55807319,claude,True,True,9.908815,6–24h,0,0.0,0,0.0,1,0.08333333333333333,7,0.5833333333333334,1,0.08333333333333333,0,0.0,0,0.0,1,0.08333333333333333,2,0.16666666666666666,8,0.6666666666666666
agentsight,claude:090bb098-0478-4dc0-9572-b5144beb2aa2,claude,5,5,True,claude:e47df244-ced0-4085-bbb0-46871621b5d8,claude,True,True,0.008300555555555556,<1h,0,0.0,0,0.0,2,0.4,4,0.8,0,0.0,0,0.0,0,0.0,2,0.4,2,0.4,4,0.8
agentsight,claude:090bb098-0478-4dc0-9572-b5144beb2aa2,claude,10,10,True,claude:e47df244-ced0-4085-bbb0-46871621b5d8,claude,True,True,0.008300555555555556,<1h,0,0.0,0,0.0,2,0.2,8,0.8,0,0.0,0,0.0,0,0.0,2,0.2,2,0.2,8,0.8
