stratum_type,project,vendor,sequence_scope,sequence_granularity,from_family,to_family,count,conditional_probability,all_transition_share
overall,ALL,ALL,full_stream,hybrid_shell,shell:git/repository,read,182,0.009226401703335699,0.0010145775845249046
overall,ALL,ALL,full_stream,hybrid_shell,shell:git/repository,search,13,0.0006590286930954071,7.246982746606461e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:git/repository,shell:build/check,144,0.007300010138902971,0.0008027427042394849
overall,ALL,ALL,full_stream,hybrid_shell,shell:git/repository,shell:container/orchestration,11,0.0005576396633884214,6.13206232405162e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:git/repository,shell:data/analysis/runtime,360,0.018250025347257427,0.002006856760598712
overall,ALL,ALL,full_stream,hybrid_shell,shell:git/repository,shell:filesystem/navigation,587,0.029757680219000306,0.003272291440198456
overall,ALL,ALL,full_stream,hybrid_shell,shell:git/repository,shell:git/repository,10832,0.5491229848930346,0.06038409008557014
overall,ALL,ALL,full_stream,hybrid_shell,shell:git/repository,shell:lint/format,126,0.0063875088715401,0.0007023998662095493
overall,ALL,ALL,full_stream,hybrid_shell,shell:git/repository,shell:network/remote,73,0.003700699584304978,0.00040694595423251665
overall,ALL,ALL,full_stream,hybrid_shell,shell:git/repository,shell:other,806,0.04085977897191524,0.004493129302896005
overall,ALL,ALL,full_stream,hybrid_shell,shell:git/repository,shell:package/dependency,6,0.00030416708912095713,3.34476126766452e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:git/repository,shell:process/system,225,0.011406265842035891,0.0012542854753741953
overall,ALL,ALL,full_stream,hybrid_shell,shell:git/repository,shell:search/text,3883,0.19684680117611275,0.02164618000390222
overall,ALL,ALL,full_stream,hybrid_shell,shell:git/repository,shell:test,326,0.01652641184223867,0.0018173202887643894
overall,ALL,ALL,full_stream,hybrid_shell,shell:git/repository,skill,2,0.0001013890297069857,1.1149204225548402e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:git/repository,task,181,0.009175707188482205,0.0010090029824121303
overall,ALL,ALL,full_stream,hybrid_shell,shell:git/repository,tool discovery,5,0.0002534725742674643,2.7873010563871005e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:git/repository,wait/control,679,0.03442157558552165,0.0037851548345736825
overall,ALL,ALL,full_stream,hybrid_shell,shell:git/repository,write,13,0.0006590286930954071,7.246982746606461e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:lint/format,coordination,31,0.015361744301288404,0.0001728126654960002
overall,ALL,ALL,full_stream,hybrid_shell,shell:lint/format,edit,61,0.03022794846382557,0.00034005072887922623
overall,ALL,ALL,full_stream,hybrid_shell,shell:lint/format,other,1,0.0004955401387512388,5.574602112774201e-06
overall,ALL,ALL,full_stream,hybrid_shell,shell:lint/format,plan/goal,8,0.003964321110009911,4.4596816902193607e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:lint/format,read,16,0.007928642220019821,8.919363380438721e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:lint/format,shell:build/check,149,0.07383548067393458,0.0008306157148033559
overall,ALL,ALL,full_stream,hybrid_shell,shell:lint/format,shell:container/orchestration,2,0.0009910802775024777,1.1149204225548402e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:lint/format,shell:data/analysis/runtime,53,0.02626362735381566,0.0002954539119770326
overall,ALL,ALL,full_stream,hybrid_shell,shell:lint/format,shell:filesystem/navigation,26,0.01288404360753221,0.00014493965493212922
overall,ALL,ALL,full_stream,hybrid_shell,shell:lint/format,shell:git/repository,337,0.1669970267591675,0.0018786409120049056
overall,ALL,ALL,full_stream,hybrid_shell,shell:lint/format,shell:lint/format,230,0.11397423191278494,0.001282158485938066
overall,ALL,ALL,full_stream,hybrid_shell,shell:lint/format,shell:network/remote,2,0.0009910802775024777,1.1149204225548402e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:lint/format,shell:other,160,0.07928642220019821,0.0008919363380438722
overall,ALL,ALL,full_stream,hybrid_shell,shell:lint/format,shell:process/system,24,0.011892963330029732,0.0001337904507065808
overall,ALL,ALL,full_stream,hybrid_shell,shell:lint/format,shell:search/text,245,0.12140733399405351,0.0013657775176296792
overall,ALL,ALL,full_stream,hybrid_shell,shell:lint/format,shell:test,613,0.3037661050545094,0.003417231095130585
overall,ALL,ALL,full_stream,hybrid_shell,shell:lint/format,task,9,0.0044598612487611496,5.017141901496781e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:lint/format,wait/control,51,0.02527254707631318,0.00028430470775148424
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,coordination,26,0.025096525096525095,0.00014493965493212922
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,edit,4,0.003861003861003861,2.2298408451096803e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,fetch,3,0.0028957528957528956,1.67238063383226e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,multimodal,2,0.0019305019305019305,1.1149204225548402e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,plan/goal,5,0.004826254826254826,2.7873010563871005e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,read,5,0.004826254826254826,2.7873010563871005e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,search,3,0.0028957528957528956,1.67238063383226e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,shell:build/check,4,0.003861003861003861,2.2298408451096803e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,shell:container/orchestration,4,0.003861003861003861,2.2298408451096803e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,shell:data/analysis/runtime,50,0.04826254826254826,0.00027873010563871006
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,shell:filesystem/navigation,33,0.03185328185328185,0.00018396186972154861
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,shell:git/repository,67,0.06467181467181467,0.00037349834155587147
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,shell:lint/format,2,0.0019305019305019305,1.1149204225548402e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,shell:network/remote,413,0.39864864864864863,0.002302310672575745
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,shell:other,164,0.1583011583011583,0.0009142347464949689
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,shell:package/dependency,3,0.0028957528957528956,1.67238063383226e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,shell:process/system,20,0.019305019305019305,0.00011149204225548402
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,shell:search/text,178,0.1718146718146718,0.0009922791760738077
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,shell:test,2,0.0019305019305019305,1.1149204225548402e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,task,2,0.0019305019305019305,1.1149204225548402e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:network/remote,wait/control,46,0.0444015444015444,0.00025643169718761325
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,coordination,371,0.02852529601722282,0.0020681773838392287
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,edit,85,0.006535445179148085,0.0004738411795858071
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,multimodal,11,0.0008457634937721052,6.13206232405162e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,other,1,7.688759034291866e-05,5.574602112774201e-06
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,plan/goal,31,0.002383515300630478,0.0001728126654960002
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,read,35,0.002691065662002153,0.00019511107394709702
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,shell:build/check,354,0.027218206981393205,0.001973409147922067
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,shell:container/orchestration,62,0.004767030601260956,0.0003456253309920004
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,shell:data/analysis/runtime,340,0.02614178071659234,0.0018953647183432283
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,shell:filesystem/navigation,332,0.025526679993848993,0.0018507679014410346
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,shell:git/repository,830,0.06381669998462249,0.004626919753602587
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,shell:lint/format,178,0.01368599108103952,0.0009922791760738077
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,shell:network/remote,112,0.008611410118406888,0.0006243554366307105
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,shell:other,3765,0.28948177764108873,0.020988376954594865
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,shell:package/dependency,9,0.0006919883130862679,5.017141901496781e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,shell:process/system,350,0.02691065662002153,0.0019511107394709702
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,shell:search/text,2146,0.16500076887590343,0.011963096134013435
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,shell:test,131,0.010072274334922344,0.0007302728767734203
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,task,64,0.004920805781946794,0.00035677453521754885
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,tool discovery,5,0.00038443795171459326,2.7873010563871005e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,wait/control,3790,0.2914039673996617,0.02112774200741422
overall,ALL,ALL,full_stream,hybrid_shell,shell:other,write,4,0.00030755036137167463,2.2298408451096803e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:package/dependency,edit,1,0.014084507042253521,5.574602112774201e-06
overall,ALL,ALL,full_stream,hybrid_shell,shell:package/dependency,shell:build/check,3,0.04225352112676056,1.67238063383226e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:package/dependency,shell:data/analysis/runtime,5,0.07042253521126761,2.7873010563871005e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:package/dependency,shell:filesystem/navigation,4,0.056338028169014086,2.2298408451096803e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:package/dependency,shell:git/repository,8,0.11267605633802817,4.4596816902193607e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:package/dependency,shell:other,14,0.19718309859154928,7.804442957883881e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:package/dependency,shell:package/dependency,8,0.11267605633802817,4.4596816902193607e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:package/dependency,shell:process/system,4,0.056338028169014086,2.2298408451096803e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:package/dependency,shell:search/text,9,0.1267605633802817,5.017141901496781e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:package/dependency,wait/control,15,0.2112676056338028,8.361903169161301e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,coordination,82,0.025161092359619514,0.00045711737324748445
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,edit,39,0.011966861000306842,0.00021740948239819382
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,other,1,0.0003068425897514575,5.574602112774201e-06
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,plan/goal,21,0.006443694384780607,0.00011706664436825822
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,read,12,0.00368211107701749,6.68952253532904e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,search,1,0.0003068425897514575,5.574602112774201e-06
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,shell:build/check,117,0.03590058300092053,0.0006522284471945815
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,shell:container/orchestration,158,0.04848112918073028,0.0008807871338183237
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,shell:data/analysis/runtime,218,0.06689168456581773,0.0012152632605847758
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,shell:filesystem/navigation,158,0.04848112918073028,0.0008807871338183237
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,shell:git/repository,265,0.08131328628413624,0.0014772695598851632
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,shell:lint/format,15,0.0046026388462718625,8.361903169161301e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,shell:network/remote,20,0.00613685179502915,0.00011149204225548402
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,shell:other,424,0.13010125805461797,0.002363631295816261
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,shell:package/dependency,5,0.0015342129487572874,2.7873010563871005e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,shell:process/system,382,0.11721386928505677,0.002129498007079745
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,shell:search/text,662,0.20312979441546486,0.003690386598656521
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,shell:test,45,0.013807916538815588,0.000250857095074839
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,task,14,0.004295796256520405,7.804442957883881e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,tool discovery,4,0.00122737035900583,2.2298408451096803e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:process/system,wait/control,616,0.1890150352868978,0.0034339549014689077
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,coordination,1009,0.016382529631433676,0.005624773531789169
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,edit,3717,0.06035070628348758,0.020720796053181705
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,fetch,6,9.74184120798831e-05,3.34476126766452e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,multimodal,31,0.0005033284624127294,0.0001728126654960002
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,network/other,1,1.6236402013313848e-05,5.574602112774201e-06
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,other,7,0.00011365481409319694,3.9022214789419405e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,plan/goal,509,0.008264328624776749,0.002837472475402068
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,read,1524,0.024744276668290308,0.008495693619867881
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,search,14,0.00022730962818639388,7.804442957883881e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,shell:build/check,434,0.0070465984737782105,0.002419377316944003
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,shell:container/orchestration,603,0.009790550414028251,0.003361485074002843
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,shell:data/analysis/runtime,1887,0.030638090599123233,0.010519274186804917
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,shell:filesystem/navigation,1607,0.026091898035395356,0.00895838559522814
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,shell:git/repository,3462,0.05621042377009255,0.019299272514424284
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,shell:lint/format,249,0.004042864101315148,0.001388075926080776
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,shell:network/remote,237,0.0038480272771553824,0.0013211807007274855
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,shell:other,2938,0.04770254911511609,0.016378181007330603
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,shell:package/dependency,12,0.0001948368241597662,6.68952253532904e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,shell:process/system,841,0.013654814093196948,0.0046882403768431025
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,shell:search/text,40501,0.6575905179412243,0.2257769601694679
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,shell:test,381,0.006186069167072577,0.0021239234049669703
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,skill,4,6.494560805325539e-05,2.2298408451096803e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,task,205,0.0033284624127293393,0.001142793433118711
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,tool discovery,10,0.0001623640201331385,5.574602112774201e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,wait/control,1331,0.021610651079720735,0.007419795412102461
overall,ALL,ALL,full_stream,hybrid_shell,shell:search/text,write,70,0.0011365481409319695,0.00039022214789419403
overall,ALL,ALL,full_stream,hybrid_shell,shell:test,coordination,43,0.012292738707833047,0.00023970789084929063
overall,ALL,ALL,full_stream,hybrid_shell,shell:test,edit,146,0.04173813607775872,0.0008138919084650333
overall,ALL,ALL,full_stream,hybrid_shell,shell:test,other,1,0.0002858776443682104,5.574602112774201e-06
overall,ALL,ALL,full_stream,hybrid_shell,shell:test,plan/goal,49,0.01400800457404231,0.0002731555035259358
overall,ALL,ALL,full_stream,hybrid_shell,shell:test,read,20,0.005717552887364208,0.00011149204225548402
overall,ALL,ALL,full_stream,hybrid_shell,shell:test,shell:build/check,171,0.04888507718696398,0.0009532569612843883
overall,ALL,ALL,full_stream,hybrid_shell,shell:test,shell:container/orchestration,5,0.001429388221841052,2.7873010563871005e-05
overall,ALL,ALL,full_stream,hybrid_shell,shell:test,shell:data/analysis/runtime,198,0.05660377358490566,0.0011037712183292918
overall,ALL,ALL,full_stream,hybrid_shell,shell:test,shell:filesystem/navigation,117,0.03344768439108062,0.0006522284471945815
overall,ALL,ALL,full_stream,hybrid_shell,shell:test,shell:git/repository,426,0.12178387650085763,0.0023747805000418096
overall,ALL,ALL,full_stream,hybrid_shell,shell:test,shell:lint/format,182,0.05202973127501429,0.0010145775845249046
overall,ALL,ALL,full_stream,hybrid_shell,shell:test,shell:network/remote,5,0.001429388221841052,2.7873010563871005e-05
