stratum_type,project,vendor,scope,preceding_tool_family,gaps,gap_ms_p50,gap_ms_p90,gap_ms_p95,gap_ms_p99,gap_ms_max,gap_le_1s_share,gap_le_10s_share,gap_gt_60s_count,gap_gt_60s_share,gap_gt_10m_count,gap_gt_10m_share,share_of_stratum_gaps_gt_60s
project_vendor,bpf-developer-tutorial,codex,same_prompt,edit,18,6405.0,13408.800000000001,14484.65,14614.529999999999,14647,0.0,0.7777777777777778,0,0.0,0,0.0,0.0
project_vendor,bpf-developer-tutorial,codex,same_prompt,plan/goal,3,6263.0,27880.6,30582.799999999996,32744.559999999998,33285,0.0,0.6666666666666666,0,0.0,0,0.0,0.0
project_vendor,bpf-developer-tutorial,codex,same_prompt,shell,498,4122.5,17629.6,26384.199999999975,66375.20999999948,934250,0.45582329317269077,0.6967871485943775,6,0.012048192771084338,1,0.002008032128514056,1.0
project_vendor,bpf-developer-tutorial,codex,same_prompt,task,2,4938.5,5052.5,5066.75,5078.15,5081,0.0,1.0,0,0.0,0,0.0,0.0
project_vendor,bpf-developer-tutorial,codex,same_prompt,wait/control,52,11713.0,22592.5,30033.54999999996,39731.54000000001,41999,0.038461538461538464,0.46153846153846156,0,0.0,0,0.0,0.0
project_vendor,bpf-developer-tutorial,gemini,all_adjacent,ALL,16,0.0,123092.0,198671.75,275797.55,295079,0.625,0.75,3,0.1875,0,0.0,1.0
project_vendor,bpf-developer-tutorial,gemini,all_adjacent,other,2,5939.5,6135.1,6159.549999999999,6179.11,6184,0.0,1.0,0,0.0,0,0.0,0.0
project_vendor,bpf-developer-tutorial,gemini,all_adjacent,read,11,0.0,43385.0,61516.5,76021.70000000001,79648,0.8181818181818182,0.8181818181818182,1,0.09090909090909091,0,0.0,0.3333333333333333
project_vendor,bpf-developer-tutorial,gemini,all_adjacent,write,3,166536.0,269370.4,282224.7,292508.14,295079,0.3333333333333333,0.3333333333333333,2,0.6666666666666666,0,0.0,0.6666666666666666
project_vendor,bpf-developer-tutorial,gemini,same_prompt,ALL,14,0.0,32224.70000000004,56077.04999999999,74933.80999999997,79648,0.7142857142857143,0.8571428571428571,1,0.07142857142857142,0,0.0,1.0
project_vendor,bpf-developer-tutorial,gemini,same_prompt,other,2,5939.5,6135.1,6159.549999999999,6179.11,6184,0.0,1.0,0,0.0,0,0.0,0.0
project_vendor,bpf-developer-tutorial,gemini,same_prompt,read,11,0.0,43385.0,61516.5,76021.70000000001,79648,0.8181818181818182,0.8181818181818182,1,0.09090909090909091,0,0.0,1.0
project_vendor,bpf-developer-tutorial,gemini,same_prompt,write,1,0.0,0.0,0.0,0.0,0,1.0,1.0,0,0.0,0,0.0,0.0
project,eunomia.dev,ALL,all_adjacent,ALL,13739,7733.0,31376.400000000052,44573.79999999987,334392.11999999837,224898341,0.1859669553824878,0.6089235024383143,531,0.03864910109906107,86,0.006259553097023073,1.0
project,eunomia.dev,ALL,all_adjacent,coordination,213,17901.0,65813.80000000002,154740.7999999987,914835.9599999988,75767527,0.0,0.3427230046948357,26,0.12206572769953052,4,0.018779342723004695,0.04896421845574388
project,eunomia.dev,ALL,all_adjacent,edit,1029,6878.0,21154.600000000013,43953.2,226440.1600000003,1259893,0.013605442176870748,0.6831875607385811,37,0.03595724003887269,2,0.001943634596695821,0.0696798493408663
project,eunomia.dev,ALL,all_adjacent,fetch,302,1401.5,14311.7,17704.449999999997,53703.17000000026,92530,0.30132450331125826,0.7781456953642384,3,0.009933774834437087,0,0.0,0.005649717514124294
project,eunomia.dev,ALL,all_adjacent,multimodal,29,8493.0,86516.8,119189.79999999989,958297.7999999988,1276438,0.2413793103448276,0.5862068965517241,5,0.1724137931034483,1,0.034482758620689655,0.009416195856873822
project,eunomia.dev,ALL,all_adjacent,other,9,11270.0,27473.00000000001,54494.99999999997,76112.6,81517,0.1111111111111111,0.4444444444444444,1,0.1111111111111111,0,0.0,0.0018832391713747645
project,eunomia.dev,ALL,all_adjacent,plan/goal,26,7588.5,225632.5,695287.5,1121512.5,1228893,0.0,0.6538461538461539,4,0.15384615384615385,2,0.07692307692307693,0.007532956685499058
project,eunomia.dev,ALL,all_adjacent,read,487,3615.0,38819.80000000004,140179.69999999998,308949.43999999936,13109690,0.3326488706365503,0.7371663244353183,38,0.07802874743326489,2,0.004106776180698152,0.07156308851224105
project,eunomia.dev,ALL,all_adjacent,search,380,505.0,13560.400000000001,14952.25,23808.069999999992,64741,0.6289473684210526,0.7973684210526316,1,0.002631578947368421,0,0.0,0.0018832391713747645
project,eunomia.dev,ALL,all_adjacent,shell,8044,6693.5,23962.999999999996,47074.04999999991,406352.1199999993,224898341,0.24428145201392343,0.6387369467926405,316,0.03928393833913476,69,0.008577821979114868,0.5951035781544256
project,eunomia.dev,ALL,all_adjacent,skill,5,6493.0,9921.2,10359.599999999999,10710.32,10798,0.0,0.8,0,0.0,0,0.0,0.0
project,eunomia.dev,ALL,all_adjacent,task,117,10366.0,216848.40000000008,403192.7999999998,523122.56000000006,776250,0.06837606837606838,0.47863247863247865,20,0.17094017094017094,1,0.008547008547008548,0.03766478342749529
project,eunomia.dev,ALL,all_adjacent,tool discovery,58,4417.0,38168.0,46283.19999999999,84327.56999999998,126963,0.017241379310344827,0.7241379310344828,1,0.017241379310344827,0,0.0,0.0018832391713747645
project,eunomia.dev,ALL,all_adjacent,wait/control,2977,10742.0,34490.4,37514.2,105466.59999999875,14669049,0.022505878401074906,0.4669129996640914,65,0.021834061135371178,4,0.0013436345314074571,0.1224105461393597
project,eunomia.dev,ALL,all_adjacent,write,63,16922.0,133259.60000000012,169328.4,770680.9800000036,1629921,0.0,0.3968253968253968,14,0.2222222222222222,1,0.015873015873015872,0.026365348399246705
project,eunomia.dev,ALL,same_prompt,ALL,13172,7511.5,24417.19999999999,35221.9,94644.42999999983,8761469,0.19397206194959005,0.6293653203765563,263,0.01996659580929244,8,0.0006073489219556636,1.0
project,eunomia.dev,ALL,same_prompt,coordination,203,16182.0,58494.20000000007,85943.99999999994,517745.95999999956,1476859,0.0,0.35960591133004927,20,0.09852216748768473,2,0.009852216748768473,0.07604562737642585
project,eunomia.dev,ALL,same_prompt,edit,954,6630.0,18001.000000000007,24047.449999999997,68733.97000000003,219076,0.014675052410901468,0.720125786163522,15,0.015723270440251572,0,0.0,0.057034220532319393
project,eunomia.dev,ALL,same_prompt,fetch,299,1394.0,14040.799999999997,17261.299999999996,26559.65999999949,92530,0.30434782608695654,0.7859531772575251,2,0.006688963210702341,0,0.0,0.0076045627376425855
project,eunomia.dev,ALL,same_prompt,multimodal,26,7689.5,26269.5,55451.75,80729.0,86236,0.2692307692307692,0.6538461538461539,2,0.07692307692307693,0,0.0,0.0076045627376425855
project,eunomia.dev,ALL,same_prompt,other,9,11270.0,27473.00000000001,54494.99999999997,76112.6,81517,0.1111111111111111,0.4444444444444444,1,0.1111111111111111,0,0.0,0.0038022813688212928
project,eunomia.dev,ALL,same_prompt,plan/goal,23,7060.0,31008.000000000015,39109.19999999999,61908.72000000003,68228,0.0,0.7391304347826086,1,0.043478260869565216,0,0.0,0.0038022813688212928
project,eunomia.dev,ALL,same_prompt,read,438,3037.5,21999.200000000008,55236.99999999973,215964.62,503098,0.3698630136986301,0.7853881278538812,22,0.0502283105022831,0,0.0,0.08365019011406843
project,eunomia.dev,ALL,same_prompt,search,379,505.0,13512.2,14828.699999999995,23052.339999999975,64741,0.6306068601583114,0.7994722955145118,1,0.002638522427440633,0,0.0,0.0038022813688212928
project,eunomia.dev,ALL,same_prompt,shell,7702,6266.0,19794.600000000013,31258.59999999997,81830.53999999948,8761469,0.255128538042067,0.6619059984419631,134,0.017398078421189303,6,0.0007790184367696703,0.5095057034220533
project,eunomia.dev,ALL,same_prompt,skill,5,6493.0,9921.2,10359.599999999999,10710.32,10798,0.0,0.8,0,0.0,0,0.0,0.0
project,eunomia.dev,ALL,same_prompt,task,96,8374.5,18075.0,22197.0,242428.89999999915,525812,0.08333333333333333,0.5833333333333334,2,0.020833333333333332,0,0.0,0.0076045627376425855
project,eunomia.dev,ALL,same_prompt,tool discovery,56,4013.0,28241.5,40396.0,51990.75,52164,0.017857142857142856,0.75,0,0.0,0,0.0,0.0
project,eunomia.dev,ALL,same_prompt,wait/control,2939,10616.0,34326.2,36875.6,82730.33999999824,362207,0.02279686968356584,0.4729499829874107,56,0.01905410003402518,0,0.0,0.21292775665399238
project,eunomia.dev,ALL,same_prompt,write,43,11157.0,89071.80000000009,108306.59999999998,152136.83999999997,161565,0.0,0.46511627906976744,7,0.16279069767441862,0,0.0,0.026615969581749048
project_vendor,eunomia.dev,claude,all_adjacent,ALL,3227,4492.0,30427.20000000003,87713.29999999978,507467.69999999873,77247455,0.20700340873876666,0.7207933064766037,206,0.0638363805392005,28,0.008676789587852495,1.0
project_vendor,eunomia.dev,claude,all_adjacent,coordination,9,79911.0,15690178.200000014,45728852.59999997,69759792.11999999,75767527,0.0,0.2222222222222222,6,0.6666666666666666,2,0.2222222222222222,0.02912621359223301
project_vendor,eunomia.dev,claude,all_adjacent,edit,569,6074.0,21209.399999999994,44762.600000000035,342744.48000000033,1259893,0.02460456942003515,0.7223198594024605,19,0.033391915641476276,2,0.0035149384885764497,0.09223300970873786
project_vendor,eunomia.dev,claude,all_adjacent,fetch,295,1414.0,14413.400000000003,17814.000000000004,54527.92000000003,92530,0.288135593220339,0.7728813559322034,3,0.010169491525423728,0,0.0,0.014563106796116505
project_vendor,eunomia.dev,claude,all_adjacent,multimodal,1,140223.0,140223.0,140223.0,140223.0,140223,0.0,0.0,1,1.0,0,0.0,0.0048543689320388345
project_vendor,eunomia.dev,claude,all_adjacent,other,1,81517.0,81517.0,81517.0,81517.0,81517,0.0,0.0,1,1.0,0,0.0,0.0048543689320388345
project_vendor,eunomia.dev,claude,all_adjacent,read,487,3615.0,38819.80000000004,140179.69999999998,308949.43999999936,13109690,0.3326488706365503,0.7371663244353183,38,0.07802874743326489,2,0.004106776180698152,0.18446601941747573
project_vendor,eunomia.dev,claude,all_adjacent,search,380,505.0,13560.400000000001,14952.25,23808.069999999992,64741,0.6289473684210526,0.7973684210526316,1,0.002631578947368421,0,0.0,0.0048543689320388345
project_vendor,eunomia.dev,claude,all_adjacent,shell,1264,4476.0,45037.200000000084,149773.4499999996,1884298.9799999823,77247455,0.1281645569620253,0.7223101265822784,101,0.07990506329113924,20,0.015822784810126583,0.49029126213592233
project_vendor,eunomia.dev,claude,all_adjacent,skill,5,6493.0,9921.2,10359.599999999999,10710.32,10798,0.0,0.8,0,0.0,0,0.0,0.0
project_vendor,eunomia.dev,claude,all_adjacent,task,89,11602.0,307187.40000000026,441476.7999999998,555864.5600000011,776250,0.056179775280898875,0.4044943820224719,20,0.2247191011235955,1,0.011235955056179775,0.0970873786407767
project_vendor,eunomia.dev,claude,all_adjacent,tool discovery,58,4417.0,38168.0,46283.19999999999,84327.56999999998,126963,0.017241379310344827,0.7241379310344828,1,0.017241379310344827,0,0.0,0.0048543689320388345
project_vendor,eunomia.dev,claude,all_adjacent,wait/control,6,11226.5,144978.5,195866.75,236577.35000000006,246755,0.0,0.5,1,0.16666666666666666,0,0.0,0.0048543689320388345
project_vendor,eunomia.dev,claude,all_adjacent,write,63,16922.0,133259.60000000012,169328.4,770680.9800000036,1629921,0.0,0.3968253968253968,14,0.2222222222222222,1,0.015873015873015872,0.06796116504854369
project_vendor,eunomia.dev,claude,same_prompt,ALL,2935,3918.0,17434.199999999997,32620.099999999926,182572.799999999,3068626,0.22759795570698466,0.7713798977853492,81,0.02759795570698467,2,0.0006814310051107325,1.0
project_vendor,eunomia.dev,claude,same_prompt,coordination,3,4788.0,65836.8,73467.9,79572.78,81099,0.0,0.6666666666666666,1,0.3333333333333333,0,0.0,0.012345679012345678
project_vendor,eunomia.dev,claude,same_prompt,edit,509,5528.0,15512.99999999999,20860.19999999998,49115.36000000005,219076,0.0275049115913556,0.7760314341846758,4,0.007858546168958742,0,0.0,0.04938271604938271
project_vendor,eunomia.dev,claude,same_prompt,fetch,292,1407.0,14180.100000000006,17311.35,28518.469999999303,92530,0.2910958904109589,0.7808219178082192,2,0.00684931506849315,0,0.0,0.024691358024691357
project_vendor,eunomia.dev,claude,same_prompt,other,1,81517.0,81517.0,81517.0,81517.0,81517,0.0,0.0,1,1.0,0,0.0,0.012345679012345678
project_vendor,eunomia.dev,claude,same_prompt,read,438,3037.5,21999.200000000008,55236.99999999973,215964.62,503098,0.3698630136986301,0.7853881278538812,22,0.0502283105022831,0,0.0,0.2716049382716049
project_vendor,eunomia.dev,claude,same_prompt,search,379,505.0,13512.2,14828.699999999995,23052.339999999975,64741,0.6306068601583114,0.7994722955145118,1,0.002638522427440633,0,0.0,0.012345679012345678
project_vendor,eunomia.dev,claude,same_prompt,shell,1135,3890.0,21436.000000000015,43684.799999999996,240328.86000000028,3068626,0.14273127753303966,0.7814977973568282,40,0.03524229074889868,2,0.001762114537444934,0.49382716049382713
project_vendor,eunomia.dev,claude,same_prompt,skill,5,6493.0,9921.2,10359.599999999999,10710.32,10798,0.0,0.8,0,0.0,0,0.0,0.0
project_vendor,eunomia.dev,claude,same_prompt,task,68,9256.0,17365.300000000007,40954.44999999997,325952.3399999995,525812,0.07352941176470588,0.5294117647058824,2,0.029411764705882353,0,0.0,0.024691358024691357
project_vendor,eunomia.dev,claude,same_prompt,tool discovery,56,4013.0,28241.5,40396.0,51990.75,52164,0.017857142857142856,0.75,0,0.0,0,0.0,0.0
project_vendor,eunomia.dev,claude,same_prompt,wait/control,6,11226.5,144978.5,195866.75,236577.35000000006,246755,0.0,0.5,1,0.16666666666666666,0,0.0,0.012345679012345678
project_vendor,eunomia.dev,claude,same_prompt,write,43,11157.0,89071.80000000009,108306.59999999998,152136.83999999997,161565,0.0,0.46511627906976744,7,0.16279069767441862,0,0.0,0.08641975308641975
project_vendor,eunomia.dev,codex,all_adjacent,ALL,10512,8436.0,31649.899999999994,38669.79999999995,205447.6399999978,224898341,0.1795091324200913,0.5745814307458144,325,0.03091704718417047,58,0.005517503805175038,1.0
project_vendor,eunomia.dev,codex,all_adjacent,coordination,204,17305.5,57920.8000000001,85840.0,517298.44,1476859,0.0,0.3480392156862745,20,0.09803921568627451,2,0.00980392156862745,0.06153846153846154
project_vendor,eunomia.dev,codex,all_adjacent,edit,460,7671.5,21036.70000000001,42732.799999999945,117343.01999999947,501835,0.0,0.6347826086956522,18,0.0391304347826087,0,0.0,0.055384615384615386
project_vendor,eunomia.dev,codex,all_adjacent,fetch,7,1.0,3574.400000000003,6201.199999999994,8302.639999999996,8828,0.8571428571428571,1.0,0,0.0,0,0.0,0.0
project_vendor,eunomia.dev,codex,all_adjacent,multimodal,28,8478.5,70816.40000000002,87148.6,955462.5400000005,1276438,0.25,0.6071428571428571,4,0.14285714285714285,1,0.03571428571428571,0.012307692307692308
project_vendor,eunomia.dev,codex,all_adjacent,other,8,9082.5,13930.5,13946.25,13958.85,13962,0.125,0.5,0,0.0,0,0.0,0.0
project_vendor,eunomia.dev,codex,all_adjacent,plan/goal,26,7588.5,225632.5,695287.5,1121512.5,1228893,0.0,0.6538461538461539,4,0.15384615384615385,2,0.07692307692307693,0.012307692307692308
project_vendor,eunomia.dev,codex,all_adjacent,shell,6780,7166.0,22420.4,38736.19999999988,331660.0300000001,224898341,0.265929203539823,0.6231563421828908,215,0.03171091445427729,49,0.0072271386430678465,0.6615384615384615
project_vendor,eunomia.dev,codex,all_adjacent,task,28,7920.0,18550.4,20561.25,21466.370000000003,21728,0.10714285714285714,0.7142857142857143,0,0.0,0,0.0,0.0
project_vendor,eunomia.dev,codex,all_adjacent,wait/control,2971,10742.0,34485.0,37427.5,101562.20000000067,14669049,0.02255132951868058,0.4668461797374621,64,0.021541568495456076,4,0.0013463480309660047,0.19692307692307692
project_vendor,eunomia.dev,codex,same_prompt,ALL,10237,8213.0,26213.79999999999,35277.19999999998,76523.43999999955,8761469,0.18433134707433818,0.5886490182670704,182,0.017778646087721013,6,0.0005861092116831103,1.0
project_vendor,eunomia.dev,codex,same_prompt,coordination,200,16248.5,54480.39999999997,87426.89999999956,522935.66999999614,1476859,0.0,0.355,19,0.095,2,0.01,0.1043956043956044
project_vendor,eunomia.dev,codex,same_prompt,edit,445,7493.0,20250.600000000002,26285.799999999956,78897.32,139287,0.0,0.6561797752808989,11,0.024719101123595506,0,0.0,0.06043956043956044
project_vendor,eunomia.dev,codex,same_prompt,fetch,7,1.0,3574.400000000003,6201.199999999994,8302.639999999996,8828,0.8571428571428571,1.0,0,0.0,0,0.0,0.0
project_vendor,eunomia.dev,codex,same_prompt,multimodal,26,7689.5,26269.5,55451.75,80729.0,86236,0.2692307692307692,0.6538461538461539,2,0.07692307692307693,0,0.0,0.01098901098901099
project_vendor,eunomia.dev,codex,same_prompt,other,8,9082.5,13930.5,13946.25,13958.85,13962,0.125,0.5,0,0.0,0,0.0,0.0
project_vendor,eunomia.dev,codex,same_prompt,plan/goal,23,7060.0,31008.000000000015,39109.19999999999,61908.72000000003,68228,0.0,0.7391304347826086,1,0.043478260869565216,0,0.0,0.005494505494505495
project_vendor,eunomia.dev,codex,same_prompt,shell,6567,6842.0,19609.4,29228.399999999987,68653.06000000008,8761469,0.2745545911375057,0.6412364854575909,94,0.014313994213491702,4,0.0006091061367443277,0.5164835164835165
project_vendor,eunomia.dev,codex,same_prompt,task,28,7920.0,18550.4,20561.25,21466.370000000003,21728,0.10714285714285714,0.7142857142857143,0,0.0,0,0.0,0.0
project_vendor,eunomia.dev,codex,same_prompt,wait/control,2933,10616.0,34292.200000000004,36741.200000000004,72549.47999999991,362207,0.022843504943743608,0.4728946471189908,55,0.018752130923968633,0,0.0,0.3021978021978022
