stratum_type,project,vendor,tool_family,analysis_scope,window,behavior,count,share,failed_calls
project_vendor,ActPlane,codex,shell,same_prompt_source_stream,within_3_calls,no_same_family_within_3,43,0.038461538461538464,1118
project_vendor,ActPlane,codex,shell,same_prompt_source_stream,within_3_calls,same_family_within_3,1075,0.9615384615384616,1118
project_vendor,ActPlane,codex,wait/control,same_prompt_source_stream,within_3_calls,exact_retry_within_3,184,0.39400428265524623,467
project_vendor,ActPlane,codex,wait/control,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,283,0.6059957173447538,467
project_vendor,ActPlane,codex,wait/control,same_prompt_source_stream,within_3_calls,no_same_family_within_3,218,0.4668094218415418,467
project_vendor,ActPlane,codex,wait/control,same_prompt_source_stream,within_3_calls,same_family_within_3,249,0.5331905781584583,467
project,academic-writing-skills,ALL,edit,same_prompt_source_stream,within_3_calls,exact_retry_within_3,11,0.5789473684210527,19
project,academic-writing-skills,ALL,edit,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,8,0.42105263157894735,19
project,academic-writing-skills,ALL,edit,same_prompt_source_stream,within_3_calls,no_same_family_within_3,4,0.21052631578947367,19
project,academic-writing-skills,ALL,edit,same_prompt_source_stream,within_3_calls,same_family_within_3,15,0.7894736842105263,19
project,academic-writing-skills,ALL,other,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,1.0,1
project,academic-writing-skills,ALL,other,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,1.0,1
project,academic-writing-skills,ALL,read,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,1.0,1
project,academic-writing-skills,ALL,read,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,1.0,1
project,academic-writing-skills,ALL,shell,same_prompt_source_stream,within_3_calls,exact_retry_within_3,7,0.3333333333333333,21
project,academic-writing-skills,ALL,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,14,0.6666666666666666,21
project,academic-writing-skills,ALL,shell,same_prompt_source_stream,within_3_calls,same_family_within_3,21,1.0,21
project,academic-writing-skills,ALL,write,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,1.0,1
project,academic-writing-skills,ALL,write,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,1.0,1
project_vendor,academic-writing-skills,claude,edit,same_prompt_source_stream,within_3_calls,exact_retry_within_3,11,0.5789473684210527,19
project_vendor,academic-writing-skills,claude,edit,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,8,0.42105263157894735,19
project_vendor,academic-writing-skills,claude,edit,same_prompt_source_stream,within_3_calls,no_same_family_within_3,4,0.21052631578947367,19
project_vendor,academic-writing-skills,claude,edit,same_prompt_source_stream,within_3_calls,same_family_within_3,15,0.7894736842105263,19
project_vendor,academic-writing-skills,claude,other,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,1.0,1
project_vendor,academic-writing-skills,claude,other,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,1.0,1
project_vendor,academic-writing-skills,claude,read,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,1.0,1
project_vendor,academic-writing-skills,claude,read,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,1.0,1
project_vendor,academic-writing-skills,claude,shell,same_prompt_source_stream,within_3_calls,exact_retry_within_3,7,0.3333333333333333,21
project_vendor,academic-writing-skills,claude,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,14,0.6666666666666666,21
project_vendor,academic-writing-skills,claude,shell,same_prompt_source_stream,within_3_calls,same_family_within_3,21,1.0,21
project_vendor,academic-writing-skills,claude,write,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,1.0,1
project_vendor,academic-writing-skills,claude,write,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,1.0,1
project,agentsight,ALL,coordination,same_prompt_source_stream,within_3_calls,exact_retry_within_3,2,0.022727272727272728,88
project,agentsight,ALL,coordination,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,86,0.9772727272727273,88
project,agentsight,ALL,coordination,same_prompt_source_stream,within_3_calls,no_same_family_within_3,33,0.375,88
project,agentsight,ALL,coordination,same_prompt_source_stream,within_3_calls,same_family_within_3,55,0.625,88
project,agentsight,ALL,edit,same_prompt_source_stream,within_3_calls,exact_retry_within_3,70,0.6666666666666666,105
project,agentsight,ALL,edit,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,35,0.3333333333333333,105
project,agentsight,ALL,edit,same_prompt_source_stream,within_3_calls,no_same_family_within_3,30,0.2857142857142857,105
project,agentsight,ALL,edit,same_prompt_source_stream,within_3_calls,same_family_within_3,75,0.7142857142857143,105
project,agentsight,ALL,fetch,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,17,1.0,17
project,agentsight,ALL,fetch,same_prompt_source_stream,within_3_calls,no_same_family_within_3,7,0.4117647058823529,17
project,agentsight,ALL,fetch,same_prompt_source_stream,within_3_calls,same_family_within_3,10,0.5882352941176471,17
project,agentsight,ALL,multimodal,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,1.0,1
project,agentsight,ALL,multimodal,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,1.0,1
project,agentsight,ALL,other,same_prompt_source_stream,within_3_calls,exact_retry_within_3,1,0.07692307692307693,13
project,agentsight,ALL,other,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,12,0.9230769230769231,13
project,agentsight,ALL,other,same_prompt_source_stream,within_3_calls,no_same_family_within_3,12,0.9230769230769231,13
project,agentsight,ALL,other,same_prompt_source_stream,within_3_calls,same_family_within_3,1,0.07692307692307693,13
project,agentsight,ALL,read,same_prompt_source_stream,within_3_calls,exact_retry_within_3,4,0.08888888888888889,45
project,agentsight,ALL,read,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,41,0.9111111111111111,45
project,agentsight,ALL,read,same_prompt_source_stream,within_3_calls,no_same_family_within_3,9,0.2,45
project,agentsight,ALL,read,same_prompt_source_stream,within_3_calls,same_family_within_3,36,0.8,45
project,agentsight,ALL,shell,same_prompt_source_stream,within_3_calls,exact_retry_within_3,92,0.04291044776119403,2144
project,agentsight,ALL,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,2052,0.957089552238806,2144
project,agentsight,ALL,shell,same_prompt_source_stream,within_3_calls,no_same_family_within_3,71,0.03311567164179104,2144
project,agentsight,ALL,shell,same_prompt_source_stream,within_3_calls,same_family_within_3,2073,0.9668843283582089,2144
project,agentsight,ALL,skill,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,1.0,1
project,agentsight,ALL,skill,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,1.0,1
project,agentsight,ALL,wait/control,same_prompt_source_stream,within_3_calls,exact_retry_within_3,17,0.10759493670886076,158
project,agentsight,ALL,wait/control,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,141,0.8924050632911392,158
project,agentsight,ALL,wait/control,same_prompt_source_stream,within_3_calls,no_same_family_within_3,101,0.6392405063291139,158
project,agentsight,ALL,wait/control,same_prompt_source_stream,within_3_calls,same_family_within_3,57,0.36075949367088606,158
project,agentsight,ALL,write,same_prompt_source_stream,within_3_calls,exact_retry_within_3,1,0.25,4
project,agentsight,ALL,write,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,3,0.75,4
project,agentsight,ALL,write,same_prompt_source_stream,within_3_calls,no_same_family_within_3,3,0.75,4
project,agentsight,ALL,write,same_prompt_source_stream,within_3_calls,same_family_within_3,1,0.25,4
project_vendor,agentsight,claude,edit,same_prompt_source_stream,within_3_calls,exact_retry_within_3,70,0.7070707070707071,99
project_vendor,agentsight,claude,edit,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,29,0.29292929292929293,99
project_vendor,agentsight,claude,edit,same_prompt_source_stream,within_3_calls,no_same_family_within_3,27,0.2727272727272727,99
project_vendor,agentsight,claude,edit,same_prompt_source_stream,within_3_calls,same_family_within_3,72,0.7272727272727273,99
project_vendor,agentsight,claude,fetch,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,16,1.0,16
project_vendor,agentsight,claude,fetch,same_prompt_source_stream,within_3_calls,no_same_family_within_3,7,0.4375,16
project_vendor,agentsight,claude,fetch,same_prompt_source_stream,within_3_calls,same_family_within_3,9,0.5625,16
project_vendor,agentsight,claude,multimodal,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,1.0,1
project_vendor,agentsight,claude,multimodal,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,1.0,1
project_vendor,agentsight,claude,other,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,1.0,1
project_vendor,agentsight,claude,other,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,1.0,1
project_vendor,agentsight,claude,read,same_prompt_source_stream,within_3_calls,exact_retry_within_3,4,0.08888888888888889,45
project_vendor,agentsight,claude,read,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,41,0.9111111111111111,45
project_vendor,agentsight,claude,read,same_prompt_source_stream,within_3_calls,no_same_family_within_3,9,0.2,45
project_vendor,agentsight,claude,read,same_prompt_source_stream,within_3_calls,same_family_within_3,36,0.8,45
project_vendor,agentsight,claude,shell,same_prompt_source_stream,within_3_calls,exact_retry_within_3,3,0.016574585635359115,181
project_vendor,agentsight,claude,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,178,0.9834254143646409,181
project_vendor,agentsight,claude,shell,same_prompt_source_stream,within_3_calls,no_same_family_within_3,22,0.12154696132596685,181
project_vendor,agentsight,claude,shell,same_prompt_source_stream,within_3_calls,same_family_within_3,159,0.8784530386740331,181
project_vendor,agentsight,claude,skill,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,1.0,1
project_vendor,agentsight,claude,skill,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,1.0,1
project_vendor,agentsight,claude,write,same_prompt_source_stream,within_3_calls,exact_retry_within_3,1,0.25,4
project_vendor,agentsight,claude,write,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,3,0.75,4
project_vendor,agentsight,claude,write,same_prompt_source_stream,within_3_calls,no_same_family_within_3,3,0.75,4
project_vendor,agentsight,claude,write,same_prompt_source_stream,within_3_calls,same_family_within_3,1,0.25,4
project_vendor,agentsight,codex,coordination,same_prompt_source_stream,within_3_calls,exact_retry_within_3,2,0.022727272727272728,88
project_vendor,agentsight,codex,coordination,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,86,0.9772727272727273,88
project_vendor,agentsight,codex,coordination,same_prompt_source_stream,within_3_calls,no_same_family_within_3,33,0.375,88
project_vendor,agentsight,codex,coordination,same_prompt_source_stream,within_3_calls,same_family_within_3,55,0.625,88
project_vendor,agentsight,codex,edit,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,6,1.0,6
project_vendor,agentsight,codex,edit,same_prompt_source_stream,within_3_calls,no_same_family_within_3,3,0.5,6
project_vendor,agentsight,codex,edit,same_prompt_source_stream,within_3_calls,same_family_within_3,3,0.5,6
project_vendor,agentsight,codex,fetch,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,1.0,1
project_vendor,agentsight,codex,fetch,same_prompt_source_stream,within_3_calls,same_family_within_3,1,1.0,1
project_vendor,agentsight,codex,other,same_prompt_source_stream,within_3_calls,exact_retry_within_3,1,0.08333333333333333,12
project_vendor,agentsight,codex,other,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,11,0.9166666666666666,12
project_vendor,agentsight,codex,other,same_prompt_source_stream,within_3_calls,no_same_family_within_3,11,0.9166666666666666,12
project_vendor,agentsight,codex,other,same_prompt_source_stream,within_3_calls,same_family_within_3,1,0.08333333333333333,12
project_vendor,agentsight,codex,shell,same_prompt_source_stream,within_3_calls,exact_retry_within_3,89,0.04538500764915859,1961
project_vendor,agentsight,codex,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1872,0.9546149923508415,1961
project_vendor,agentsight,codex,shell,same_prompt_source_stream,within_3_calls,no_same_family_within_3,47,0.0239673635900051,1961
project_vendor,agentsight,codex,shell,same_prompt_source_stream,within_3_calls,same_family_within_3,1914,0.9760326364099949,1961
project_vendor,agentsight,codex,wait/control,same_prompt_source_stream,within_3_calls,exact_retry_within_3,17,0.10759493670886076,158
project_vendor,agentsight,codex,wait/control,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,141,0.8924050632911392,158
project_vendor,agentsight,codex,wait/control,same_prompt_source_stream,within_3_calls,no_same_family_within_3,101,0.6392405063291139,158
project_vendor,agentsight,codex,wait/control,same_prompt_source_stream,within_3_calls,same_family_within_3,57,0.36075949367088606,158
project_vendor,agentsight,gemini,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,2,1.0,2
project_vendor,agentsight,gemini,shell,same_prompt_source_stream,within_3_calls,no_same_family_within_3,2,1.0,2
project,agentskill-observability-paper,ALL,coordination,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,2,1.0,2
project,agentskill-observability-paper,ALL,coordination,same_prompt_source_stream,within_3_calls,no_same_family_within_3,2,1.0,2
project,agentskill-observability-paper,ALL,edit,same_prompt_source_stream,within_3_calls,exact_retry_within_3,17,0.6071428571428571,28
project,agentskill-observability-paper,ALL,edit,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,11,0.39285714285714285,28
project,agentskill-observability-paper,ALL,edit,same_prompt_source_stream,within_3_calls,no_same_family_within_3,10,0.35714285714285715,28
project,agentskill-observability-paper,ALL,edit,same_prompt_source_stream,within_3_calls,same_family_within_3,18,0.6428571428571429,28
project,agentskill-observability-paper,ALL,read,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,2,1.0,2
project,agentskill-observability-paper,ALL,read,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,0.5,2
project,agentskill-observability-paper,ALL,read,same_prompt_source_stream,within_3_calls,same_family_within_3,1,0.5,2
project,agentskill-observability-paper,ALL,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,7,1.0,7
project,agentskill-observability-paper,ALL,shell,same_prompt_source_stream,within_3_calls,no_same_family_within_3,4,0.5714285714285714,7
project,agentskill-observability-paper,ALL,shell,same_prompt_source_stream,within_3_calls,same_family_within_3,3,0.42857142857142855,7
project,agentskill-observability-paper,ALL,task,same_prompt_source_stream,within_3_calls,exact_retry_within_3,2,0.5,4
project,agentskill-observability-paper,ALL,task,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,2,0.5,4
project,agentskill-observability-paper,ALL,task,same_prompt_source_stream,within_3_calls,no_same_family_within_3,2,0.5,4
project,agentskill-observability-paper,ALL,task,same_prompt_source_stream,within_3_calls,same_family_within_3,2,0.5,4
project_vendor,agentskill-observability-paper,claude,coordination,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,2,1.0,2
project_vendor,agentskill-observability-paper,claude,coordination,same_prompt_source_stream,within_3_calls,no_same_family_within_3,2,1.0,2
project_vendor,agentskill-observability-paper,claude,edit,same_prompt_source_stream,within_3_calls,exact_retry_within_3,17,0.6071428571428571,28
project_vendor,agentskill-observability-paper,claude,edit,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,11,0.39285714285714285,28
project_vendor,agentskill-observability-paper,claude,edit,same_prompt_source_stream,within_3_calls,no_same_family_within_3,10,0.35714285714285715,28
project_vendor,agentskill-observability-paper,claude,edit,same_prompt_source_stream,within_3_calls,same_family_within_3,18,0.6428571428571429,28
project_vendor,agentskill-observability-paper,claude,read,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,2,1.0,2
project_vendor,agentskill-observability-paper,claude,read,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,0.5,2
project_vendor,agentskill-observability-paper,claude,read,same_prompt_source_stream,within_3_calls,same_family_within_3,1,0.5,2
project_vendor,agentskill-observability-paper,claude,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,7,1.0,7
project_vendor,agentskill-observability-paper,claude,shell,same_prompt_source_stream,within_3_calls,no_same_family_within_3,4,0.5714285714285714,7
project_vendor,agentskill-observability-paper,claude,shell,same_prompt_source_stream,within_3_calls,same_family_within_3,3,0.42857142857142855,7
project_vendor,agentskill-observability-paper,claude,task,same_prompt_source_stream,within_3_calls,exact_retry_within_3,2,0.5,4
project_vendor,agentskill-observability-paper,claude,task,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,2,0.5,4
project_vendor,agentskill-observability-paper,claude,task,same_prompt_source_stream,within_3_calls,no_same_family_within_3,2,0.5,4
project_vendor,agentskill-observability-paper,claude,task,same_prompt_source_stream,within_3_calls,same_family_within_3,2,0.5,4
project,bpf-developer-tutorial,ALL,edit,same_prompt_source_stream,within_3_calls,exact_retry_within_3,6,0.5,12
project,bpf-developer-tutorial,ALL,edit,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,6,0.5,12
project,bpf-developer-tutorial,ALL,edit,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,0.08333333333333333,12
project,bpf-developer-tutorial,ALL,edit,same_prompt_source_stream,within_3_calls,same_family_within_3,11,0.9166666666666666,12
project,bpf-developer-tutorial,ALL,read,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,19,1.0,19
project,bpf-developer-tutorial,ALL,read,same_prompt_source_stream,within_3_calls,no_same_family_within_3,4,0.21052631578947367,19
project,bpf-developer-tutorial,ALL,read,same_prompt_source_stream,within_3_calls,same_family_within_3,15,0.7894736842105263,19
project,bpf-developer-tutorial,ALL,shell,same_prompt_source_stream,within_3_calls,exact_retry_within_3,2,0.044444444444444446,45
project,bpf-developer-tutorial,ALL,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,43,0.9555555555555556,45
project,bpf-developer-tutorial,ALL,shell,same_prompt_source_stream,within_3_calls,same_family_within_3,45,1.0,45
project,bpf-developer-tutorial,ALL,wait/control,same_prompt_source_stream,within_3_calls,exact_retry_within_3,1,0.3333333333333333,3
project,bpf-developer-tutorial,ALL,wait/control,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,2,0.6666666666666666,3
project,bpf-developer-tutorial,ALL,wait/control,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,0.3333333333333333,3
project,bpf-developer-tutorial,ALL,wait/control,same_prompt_source_stream,within_3_calls,same_family_within_3,2,0.6666666666666666,3
project,bpf-developer-tutorial,ALL,write,same_prompt_source_stream,within_3_calls,exact_retry_within_3,1,0.3333333333333333,3
project,bpf-developer-tutorial,ALL,write,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,2,0.6666666666666666,3
project,bpf-developer-tutorial,ALL,write,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,0.3333333333333333,3
project,bpf-developer-tutorial,ALL,write,same_prompt_source_stream,within_3_calls,same_family_within_3,2,0.6666666666666666,3
project_vendor,bpf-developer-tutorial,claude,edit,same_prompt_source_stream,within_3_calls,exact_retry_within_3,6,0.5,12
project_vendor,bpf-developer-tutorial,claude,edit,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,6,0.5,12
project_vendor,bpf-developer-tutorial,claude,edit,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,0.08333333333333333,12
project_vendor,bpf-developer-tutorial,claude,edit,same_prompt_source_stream,within_3_calls,same_family_within_3,11,0.9166666666666666,12
project_vendor,bpf-developer-tutorial,claude,read,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,19,1.0,19
project_vendor,bpf-developer-tutorial,claude,read,same_prompt_source_stream,within_3_calls,no_same_family_within_3,4,0.21052631578947367,19
project_vendor,bpf-developer-tutorial,claude,read,same_prompt_source_stream,within_3_calls,same_family_within_3,15,0.7894736842105263,19
project_vendor,bpf-developer-tutorial,claude,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,16,1.0,16
project_vendor,bpf-developer-tutorial,claude,shell,same_prompt_source_stream,within_3_calls,same_family_within_3,16,1.0,16
project_vendor,bpf-developer-tutorial,claude,wait/control,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,1.0,1
project_vendor,bpf-developer-tutorial,claude,wait/control,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,1.0,1
project_vendor,bpf-developer-tutorial,claude,write,same_prompt_source_stream,within_3_calls,exact_retry_within_3,1,0.3333333333333333,3
project_vendor,bpf-developer-tutorial,claude,write,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,2,0.6666666666666666,3
project_vendor,bpf-developer-tutorial,claude,write,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,0.3333333333333333,3
project_vendor,bpf-developer-tutorial,claude,write,same_prompt_source_stream,within_3_calls,same_family_within_3,2,0.6666666666666666,3
project_vendor,bpf-developer-tutorial,codex,shell,same_prompt_source_stream,within_3_calls,exact_retry_within_3,2,0.06896551724137931,29
project_vendor,bpf-developer-tutorial,codex,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,27,0.9310344827586207,29
project_vendor,bpf-developer-tutorial,codex,shell,same_prompt_source_stream,within_3_calls,same_family_within_3,29,1.0,29
project_vendor,bpf-developer-tutorial,codex,wait/control,same_prompt_source_stream,within_3_calls,exact_retry_within_3,1,0.5,2
project_vendor,bpf-developer-tutorial,codex,wait/control,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,0.5,2
project_vendor,bpf-developer-tutorial,codex,wait/control,same_prompt_source_stream,within_3_calls,same_family_within_3,2,1.0,2
project,eunomia.dev,ALL,coordination,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,3,1.0,3
project,eunomia.dev,ALL,coordination,same_prompt_source_stream,within_3_calls,no_same_family_within_3,3,1.0,3
project,eunomia.dev,ALL,edit,same_prompt_source_stream,within_3_calls,exact_retry_within_3,2,0.18181818181818182,11
project,eunomia.dev,ALL,edit,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,9,0.8181818181818182,11
project,eunomia.dev,ALL,edit,same_prompt_source_stream,within_3_calls,no_same_family_within_3,6,0.5454545454545454,11
project,eunomia.dev,ALL,edit,same_prompt_source_stream,within_3_calls,same_family_within_3,5,0.45454545454545453,11
project,eunomia.dev,ALL,fetch,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,7,1.0,7
project,eunomia.dev,ALL,fetch,same_prompt_source_stream,within_3_calls,same_family_within_3,7,1.0,7
project,eunomia.dev,ALL,other,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,4,1.0,4
project,eunomia.dev,ALL,other,same_prompt_source_stream,within_3_calls,no_same_family_within_3,2,0.5,4
project,eunomia.dev,ALL,other,same_prompt_source_stream,within_3_calls,same_family_within_3,2,0.5,4
project,eunomia.dev,ALL,read,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,5,1.0,5
project,eunomia.dev,ALL,read,same_prompt_source_stream,within_3_calls,no_same_family_within_3,2,0.4,5
project,eunomia.dev,ALL,read,same_prompt_source_stream,within_3_calls,same_family_within_3,3,0.6,5
project,eunomia.dev,ALL,shell,same_prompt_source_stream,within_3_calls,exact_retry_within_3,9,0.03829787234042553,235
project,eunomia.dev,ALL,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,226,0.9617021276595744,235
project,eunomia.dev,ALL,shell,same_prompt_source_stream,within_3_calls,no_same_family_within_3,8,0.03404255319148936,235
project,eunomia.dev,ALL,shell,same_prompt_source_stream,within_3_calls,same_family_within_3,227,0.9659574468085106,235
project,eunomia.dev,ALL,task,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,3,1.0,3
project,eunomia.dev,ALL,task,same_prompt_source_stream,within_3_calls,no_same_family_within_3,3,1.0,3
project,eunomia.dev,ALL,wait/control,same_prompt_source_stream,within_3_calls,exact_retry_within_3,6,0.07228915662650602,83
project,eunomia.dev,ALL,wait/control,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,77,0.927710843373494,83
project,eunomia.dev,ALL,wait/control,same_prompt_source_stream,within_3_calls,no_same_family_within_3,42,0.5060240963855421,83
project,eunomia.dev,ALL,wait/control,same_prompt_source_stream,within_3_calls,same_family_within_3,41,0.4939759036144578,83
project,eunomia.dev,ALL,write,same_prompt_source_stream,within_3_calls,exact_retry_within_3,1,0.5,2
project,eunomia.dev,ALL,write,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,0.5,2
project,eunomia.dev,ALL,write,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,0.5,2
project,eunomia.dev,ALL,write,same_prompt_source_stream,within_3_calls,same_family_within_3,1,0.5,2
project_vendor,eunomia.dev,claude,edit,same_prompt_source_stream,within_3_calls,exact_retry_within_3,2,0.18181818181818182,11
project_vendor,eunomia.dev,claude,edit,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,9,0.8181818181818182,11
project_vendor,eunomia.dev,claude,edit,same_prompt_source_stream,within_3_calls,no_same_family_within_3,6,0.5454545454545454,11
project_vendor,eunomia.dev,claude,edit,same_prompt_source_stream,within_3_calls,same_family_within_3,5,0.45454545454545453,11
project_vendor,eunomia.dev,claude,fetch,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,4,1.0,4
project_vendor,eunomia.dev,claude,fetch,same_prompt_source_stream,within_3_calls,same_family_within_3,4,1.0,4
project_vendor,eunomia.dev,claude,read,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,5,1.0,5
project_vendor,eunomia.dev,claude,read,same_prompt_source_stream,within_3_calls,no_same_family_within_3,2,0.4,5
project_vendor,eunomia.dev,claude,read,same_prompt_source_stream,within_3_calls,same_family_within_3,3,0.6,5
project_vendor,eunomia.dev,claude,shell,same_prompt_source_stream,within_3_calls,exact_retry_within_3,2,0.037037037037037035,54
project_vendor,eunomia.dev,claude,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,52,0.9629629629629629,54
project_vendor,eunomia.dev,claude,shell,same_prompt_source_stream,within_3_calls,no_same_family_within_3,4,0.07407407407407407,54
project_vendor,eunomia.dev,claude,shell,same_prompt_source_stream,within_3_calls,same_family_within_3,50,0.9259259259259259,54
project_vendor,eunomia.dev,claude,task,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,3,1.0,3
project_vendor,eunomia.dev,claude,task,same_prompt_source_stream,within_3_calls,no_same_family_within_3,3,1.0,3
project_vendor,eunomia.dev,claude,write,same_prompt_source_stream,within_3_calls,exact_retry_within_3,1,0.5,2
project_vendor,eunomia.dev,claude,write,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,0.5,2
project_vendor,eunomia.dev,claude,write,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,0.5,2
project_vendor,eunomia.dev,claude,write,same_prompt_source_stream,within_3_calls,same_family_within_3,1,0.5,2
project_vendor,eunomia.dev,codex,coordination,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,3,1.0,3
project_vendor,eunomia.dev,codex,coordination,same_prompt_source_stream,within_3_calls,no_same_family_within_3,3,1.0,3
project_vendor,eunomia.dev,codex,fetch,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,3,1.0,3
project_vendor,eunomia.dev,codex,fetch,same_prompt_source_stream,within_3_calls,same_family_within_3,3,1.0,3
project_vendor,eunomia.dev,codex,other,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,4,1.0,4
project_vendor,eunomia.dev,codex,other,same_prompt_source_stream,within_3_calls,no_same_family_within_3,2,0.5,4
project_vendor,eunomia.dev,codex,other,same_prompt_source_stream,within_3_calls,same_family_within_3,2,0.5,4
project_vendor,eunomia.dev,codex,shell,same_prompt_source_stream,within_3_calls,exact_retry_within_3,7,0.03867403314917127,181
project_vendor,eunomia.dev,codex,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,174,0.9613259668508287,181
